lr-Adam,step,training_loss,pred_loss,update_loss,epoch,val_loss,val_loss_pred,val_loss_update,val_rmse,test_loss,test_rmse,test_var_pit,test_crps,test_ignorance,test_int_score,int_coverage,int_med_width,int_av_width
,239,-96.8289566040039,-95.86825561523438,-960.7003784179688,1,,,,,,,,,,,,,
0.01,259,,,,,,,,,,,,,,,,,
,259,78.45307159423828,79.12889862060547,-675.82958984375,1,,,,,,,,,,,,,
0.01,279,,,,,,,,,,,,,,,,,
,279,22.061620712280273,22.80022430419922,-738.6030883789062,1,,,,,,,,,,,,,
0.01,299,,,,,,,,,,,,,,,,,
,299,-79.3035888671875,-78.54833221435547,-755.2530517578125,1,,,,,,,,,,,,,
,311,,,,1,-3499.328369140625,-3468.492919921875,-30835.78515625,40.76385498046875,,,,,,,,,
0.01,319,,,,,,,,,,,,,,,,,
,319,-17.503677368164062,-16.686599731445312,-817.0769653320312,1,,,,,,,,,,,,,
0.01,339,,,,,,,,,,,,,,,,,
,339,59.72175216674805,60.43383026123047,-712.0780029296875,1,,,,,,,,,,,,,
0.01,359,,,,,,,,,,,,,,,,,
,359,-124.61306762695312,-123.81846618652344,-794.6011962890625,1,,,,,,,,,,,,,
0.01,379,,,,,,,,,,,,,,,,,
,379,-82.00152587890625,-80.9437255859375,-1057.797607421875,1,,,,,,,,,,,,,
0.01,399,,,,,,,,,,,,,,,,,
,399,-47.70009231567383,-46.88711166381836,-812.9820556640625,1,,,,,,,,,,,,,
,415,,,,1,-3367.60107421875,-3337.75439453125,-29846.77734375,40.5848274230957,,,,,,,,,
0.01,419,,,,,,,,,,,,,,,,,
,419,-100.94599914550781,-100.07292175292969,-873.0784301757812,2,,,,,,,,,,,,,
0.01,439,,,,,,,,,,,,,,,,,
,439,-149.8811798095703,-148.92724609375,-953.9371337890625,2,,,,,,,,,,,,,
0.01,459,,,,,,,,,,,,,,,,,
,459,-201.62924194335938,-200.52845764160156,-1100.784912109375,2,,,,,,,,,,,,,
0.01,479,,,,,,,,,,,,,,,,,
,479,-51.06498718261719,-50.284088134765625,-780.900634765625,2,,,,,,,,,,,,,
0.01,499,,,,,,,,,,,,,,,,,
,499,-46.76103591918945,-45.54315185546875,-1217.884765625,2,,,,,,,,,,,,,
0.01,519,,,,,,,,,,,,,,,,,
,519,9.288155555725098,10.182527542114258,-894.37158203125,2,,,,,,,,,,,,,
,519,,,,2,-3836.041015625,-3800.7138671875,-35327.4453125,39.808685302734375,,,,,,,,,
0.01,539,,,,,,,,,,,,,,,,,
,539,155.15643310546875,156.0362548828125,-879.8233032226562,2,,,,,,,,,,,,,
0.01,559,,,,,,,,,,,,,,,,,
,559,30.136995315551758,30.932350158691406,-795.3550415039062,2,,,,,,,,,,,,,
0.01,579,,,,,,,,,,,,,,,,,
,579,-148.15933227539062,-146.95355224609375,-1205.78076171875,2,,,,,,,,,,,,,
0.01,599,,,,,,,,,,,,,,,,,
,599,-57.96650695800781,-57.08767318725586,-878.8342895507812,2,,,,,,,,,,,,,
0.01,619,,,,,,,,,,,,,,,,,
,619,-84.74565887451172,-83.72032165527344,-1025.337158203125,2,,,,,,,,,,,,,
,623,,,,2,-3906.516357421875,-3872.75244140625,-33763.9140625,39.185096740722656,,,,,,,,,
0.01,639,,,,,,,,,,,,,,,,,
,639,121.13540649414062,121.98624420166016,-850.8353271484375,3,,,,,,,,,,,,,
0.01,659,,,,,,,,,,,,,,,,,
,659,-121.18560791015625,-120.20211029052734,-983.4963989257812,3,,,,,,,,,,,,,
0.01,679,,,,,,,,,,,,,,,,,
,679,12.359003067016602,13.238212585449219,-879.2090454101562,3,,,,,,,,,,,,,
0.01,699,,,,,,,,,,,,,,,,,
,699,-114.06816101074219,-112.8244400024414,-1243.720947265625,3,,,,,,,,,,,,,
0.01,719,,,,,,,,,,,,,,,,,
,719,-38.26468276977539,-37.226837158203125,-1037.844970703125,3,,,,,,,,,,,,,
,727,,,,3,-4387.0703125,-4348.41552734375,-38654.4140625,39.30644607543945,,,,,,,,,
0.01,739,,,,,,,,,,,,,,,,,
,739,139.04608154296875,140.09474182128906,-1048.6676025390625,3,,,,,,,,,,,,,
0.01,759,,,,,,,,,,,,,,,,,
,759,-9.50380802154541,-8.690645217895508,-813.1625366210938,3,,,,,,,,,,,,,
0.01,779,,,,,,,,,,,,,,,,,
,779,-91.73155212402344,-90.52891540527344,-1202.635498046875,3,,,,,,,,,,,,,
0.01,799,,,,,,,,,,,,,,,,,
,799,-67.0904312133789,-66.04316711425781,-1047.2647705078125,3,,,,,,,,,,,,,
0.01,819,,,,,,,,,,,,,,,,,
,819,-133.55543518066406,-132.5319061279297,-1023.5307006835938,3,,,,,,,,,,,,,
,831,,,,3,-4276.55322265625,-4237.0810546875,-39472.51953125,39.28886032104492,,,,,,,,,
0.01,839,,,,,,,,,,,,,,,,,
,839,147.37057495117188,148.43472290039062,-1064.152587890625,4,,,,,,,,,,,,,
0.01,859,,,,,,,,,,,,,,,,,
,859,-175.02102661132812,-173.87002563476562,-1150.995849609375,4,,,,,,,,,,,,,
0.01,879,,,,,,,,,,,,,,,,,
,879,-70.25231170654297,-69.18110656738281,-1071.20361328125,4,,,,,,,,,,,,,
0.01,899,,,,,,,,,,,,,,,,,
,899,-220.1931915283203,-218.93569946289062,-1257.4921875,4,,,,,,,,,,,,,
0.01,919,,,,,,,,,,,,,,,,,
,919,-46.731956481933594,-45.60807418823242,-1123.8818359375,4,,,,,,,,,,,,,
,935,,,,4,-4557.06005859375,-4519.3818359375,-37678.2109375,39.053733825683594,,,,,,,,,
0.01,939,,,,,,,,,,,,,,,,,
,939,-3.16619873046875,-2.0863800048828125,-1079.81884765625,4,,,,,,,,,,,,,
0.01,959,,,,,,,,,,,,,,,,,
,959,-94.54136657714844,-93.41329956054688,-1128.0687255859375,4,,,,,,,,,,,,,
0.01,979,,,,,,,,,,,,,,,,,
,979,-173.98822021484375,-172.74075317382812,-1247.4718017578125,4,,,,,,,,,,,,,
0.01,999,,,,,,,,,,,,,,,,,
,999,-20.03148078918457,-19.242050170898438,-789.4298706054688,4,,,,,,,,,,,,,
0.01,1019,,,,,,,,,,,,,,,,,
,1019,3.6133766174316406,4.6103105545043945,-996.933837890625,4,,,,,,,,,,,,,
0.01,1039,,,,,,,,,,,,,,,,,
,1039,-30.7452392578125,-29.966249465942383,-778.989990234375,4,,,,,,,,,,,,,
,1039,,,,4,-3766.668212890625,-3734.124267578125,-32543.671875,39.372623443603516,,,,,,,,,
0.01,1059,,,,,,,,,,,,,,,,,
,1059,-5.142971515655518,-4.1775360107421875,-965.435302734375,5,,,,,,,,,,,,,
0.01,1079,,,,,,,,,,,,,,,,,
,1079,-121.40618896484375,-120.48027801513672,-925.9141845703125,5,,,,,,,,,,,,,
0.01,1099,,,,,,,,,,,,,,,,,
,1099,52.194122314453125,53.13079071044922,-936.6697998046875,5,,,,,,,,,,,,,
0.01,1119,,,,,,,,,,,,,,,,,
,1119,177.57981872558594,178.527587890625,-947.7733154296875,5,,,,,,,,,,,,,
0.01,1139,,,,,,,,,,,,,,,,,
,1139,-151.8328857421875,-150.89578247070312,-937.095947265625,5,,,,,,,,,,,,,
,1143,,,,5,-4747.83935546875,-4709.322265625,-38516.97265625,38.96949005126953,,,,,,,,,
0.01,1159,,,,,,,,,,,,,,,,,
,1159,-51.59192657470703,-50.38869857788086,-1203.2296142578125,5,,,,,,,,,,,,,
0.01,1179,,,,,,,,,,,,,,,,,
,1179,-241.98536682128906,-240.80079650878906,-1184.563232421875,5,,,,,,,,,,,,,
0.01,1199,,,,,,,,,,,,,,,,,
,1199,99.09539794921875,99.87098693847656,-775.5923461914062,5,,,,,,,,,,,,,
0.01,1219,,,,,,,,,,,,,,,,,
,1219,-36.8310546875,-35.7105827331543,-1120.4736328125,5,,,,,,,,,,,,,
0.01,1239,,,,,,,,,,,,,,,,,
,1239,-169.66363525390625,-168.7256317138672,-938.00048828125,5,,,,,,,,,,,,,
,1247,,,,5,-3980.268798828125,-3946.183837890625,-34085.05859375,39.147945404052734,,,,,,,,,
0.001,1259,,,,,,,,,,,,,,,,,
,1259,-72.17724609375,-71.22500610351562,-952.2371826171875,6,,,,,,,,,,,,,
0.001,1279,,,,,,,,,,,,,,,,,
,1279,-189.40005493164062,-188.229736328125,-1170.316650390625,6,,,,,,,,,,,,,
0.001,1299,,,,,,,,,,,,,,,,,
,1299,30.16765785217285,31.17392349243164,-1006.2662963867188,6,,,,,,,,,,,,,
0.001,1319,,,,,,,,,,,,,,,,,
,1319,-17.542158126831055,-16.53171157836914,-1010.4456176757812,6,,,,,,,,,,,,,
0.001,1339,,,,,,,,,,,,,,,,,
,1339,-151.582763671875,-150.392578125,-1190.1845703125,6,,,,,,,,,,,,,
,1351,,,,6,-5099.08203125,-5059.54541015625,-39536.796875,38.66556930541992,,,,,,,,,
0.001,1359,,,,,,,,,,,,,,,,,
,1359,-89.52661895751953,-88.4688949584961,-1057.724609375,6,,,,,,,,,,,,,
0.001,1379,,,,,,,,,,,,,,,,,
,1379,41.027103424072266,42.08470916748047,-1057.60693359375,6,,,,,,,,,,,,,
0.001,1399,,,,,,,,,,,,,,,,,
,1399,-193.6379852294922,-192.53933715820312,-1098.65185546875,6,,,,,,,,,,,,,
0.001,1419,,,,,,,,,,,,,,,,,
,1419,-143.68629455566406,-142.42111206054688,-1265.18701171875,6,,,,,,,,,,,,,
0.001,1439,,,,,,,,,,,,,,,,,
,1439,-114.53864288330078,-113.43658447265625,-1102.059814453125,6,,,,,,,,,,,,,
,1455,,,,6,-5160.42822265625,-5121.0810546875,-39347.10546875,38.47614288330078,,,,,,,,,
0.001,1459,,,,,,,,,,,,,,,,,
,1459,-164.64224243164062,-163.55621337890625,-1086.0291748046875,7,,,,,,,,,,,,,
0.001,1479,,,,,,,,,,,,,,,,,
,1479,-208.45030212402344,-207.33718872070312,-1113.111328125,7,,,,,,,,,,,,,
0.001,1499,,,,,,,,,,,,,,,,,
,1499,-245.4297637939453,-244.22955322265625,-1200.2034912109375,7,,,,,,,,,,,,,
0.001,1519,,,,,,,,,,,,,,,,,
,1519,-95.07792663574219,-94.09984588623047,-978.0794677734375,7,,,,,,,,,,,,,
0.001,1539,,,,,,,,,,,,,,,,,
,1539,-69.3363037109375,-67.94427490234375,-1392.0264892578125,7,,,,,,,,,,,,,
0.001,1559,,,,,,,,,,,,,,,,,
,1559,-62.5022087097168,-61.47406005859375,-1028.150146484375,7,,,,,,,,,,,,,
,1559,,,,7,-5266.1435546875,-5225.5,-40643.1484375,38.51512145996094,,,,,,,,,
0.001,1579,,,,,,,,,,,,,,,,,
,1579,62.09867477416992,63.02593231201172,-927.2578125,7,,,,,,,,,,,,,
0.001,1599,,,,,,,,,,,,,,,,,
,1599,-70.8430404663086,-69.7197265625,-1123.313232421875,7,,,,,,,,,,,,,
0.001,1619,,,,,,,,,,,,,,,,,
,1619,-224.82579040527344,-223.4234161376953,-1402.381591796875,7,,,,,,,,,,,,,
0.001,1639,,,,,,,,,,,,,,,,,
,1639,-82.10311889648438,-81.15046691894531,-952.6484375,7,,,,,,,,,,,,,
0.001,1659,,,,,,,,,,,,,,,,,
,1659,-122.65460968017578,-121.41838073730469,-1236.2259521484375,7,,,,,,,,,,,,,
,1663,,,,7,-5087.38818359375,-5048.35107421875,-39036.68359375,38.45577621459961,,,,,,,,,
0.001,1679,,,,,,,,,,,,,,,,,
,1679,50.93256759643555,51.929508209228516,-996.9403076171875,8,,,,,,,,,,,,,
0.001,1699,,,,,,,,,,,,,,,,,
,1699,-135.9167938232422,-134.78857421875,-1128.2147216796875,8,,,,,,,,,,,,,
0.001,1719,,,,,,,,,,,,,,,,,
,1719,-27.076492309570312,-26.10525894165039,-971.2334594726562,8,,,,,,,,,,,,,
0.001,1739,,,,,,,,,,,,,,,,,
,1739,-128.85227966308594,-127.51691436767578,-1335.365478515625,8,,,,,,,,,,,,,
0.001,1759,,,,,,,,,,,,,,,,,
,1759,-19.602718353271484,-18.41755485534668,-1185.163330078125,8,,,,,,,,,,,,,
,1767,,,,8,-5285.4599609375,-5244.8701171875,-40590.46875,38.48368453979492,,,,,,,,,
0.001,1779,,,,,,,,,,,,,,,,,
,1779,63.825523376464844,64.962890625,-1137.3675537109375,8,,,,,,,,,,,,,
0.001,1799,,,,,,,,,,,,,,,,,
,1799,-44.49580764770508,-43.606849670410156,-888.956298828125,8,,,,,,,,,,,,,
0.001,1819,,,,,,,,,,,,,,,,,
,1819,-193.53834533691406,-192.14720153808594,-1391.1495361328125,8,,,,,,,,,,,,,
0.001,1839,,,,,,,,,,,,,,,,,
,1839,-182.38832092285156,-181.13685607910156,-1251.4637451171875,8,,,,,,,,,,,,,
0.001,1859,,,,,,,,,,,,,,,,,
,1859,-185.54257202148438,-184.42433166503906,-1118.2469482421875,8,,,,,,,,,,,,,
,1871,,,,8,-5209.96630859375,-5170.1806640625,-39785.28515625,38.345924377441406,,,,,,,,,
0.001,1879,,,,,,,,,,,,,,,,,
,1879,135.1900634765625,136.3158721923828,-1125.80908203125,9,,,,,,,,,,,,,
0.001,1899,,,,,,,,,,,,,,,,,
,1899,-189.677734375,-188.41494750976562,-1262.788330078125,9,,,,,,,,,,,,,
0.001,1919,,,,,,,,,,,,,,,,,
,1919,-135.12669372558594,-133.96632385253906,-1160.365234375,9,,,,,,,,,,,,,
0.001,1939,,,,,,,,,,,,,,,,,
,1939,-240.78350830078125,-239.3896026611328,-1393.898681640625,9,,,,,,,,,,,,,
0.001,1959,,,,,,,,,,,,,,,,,
,1959,-92.34395599365234,-91.12889099121094,-1215.062255859375,9,,,,,,,,,,,,,
,1975,,,,9,-5344.70166015625,-5304.22509765625,-40476.2265625,38.590091705322266,,,,,,,,,
0.001,1979,,,,,,,,,,,,,,,,,
,1979,26.236921310424805,27.34379005432129,-1106.8682861328125,9,,,,,,,,,,,,,
0.001,1999,,,,,,,,,,,,,,,,,
,1999,-145.8145294189453,-144.5340118408203,-1280.515380859375,9,,,,,,,,,,,,,
0.001,2019,,,,,,,,,,,,,,,,,
,2019,-179.3565673828125,-178.00103759765625,-1355.5252685546875,9,,,,,,,,,,,,,
0.001,2039,,,,,,,,,,,,,,,,,
,2039,-42.35663986206055,-41.54033279418945,-816.3084716796875,9,,,,,,,,,,,,,
0.001,2059,,,,,,,,,,,,,,,,,
,2059,-38.247737884521484,-37.1259880065918,-1121.74951171875,9,,,,,,,,,,,,,
0.001,2079,,,,,,,,,,,,,,,,,
,2079,-52.76232147216797,-51.933349609375,-828.9703369140625,9,,,,,,,,,,,,,
,2079,,,,9,-5250.12646484375,-5210.53662109375,-39590.640625,38.38964080810547,,,,,,,,,
0.001,2099,,,,,,,,,,,,,,,,,
,2099,-57.97846603393555,-57.015769958496094,-962.694580078125,10,,,,,,,,,,,,,
0.001,2119,,,,,,,,,,,,,,,,,
,2119,-137.27096557617188,-136.1282196044922,-1142.74560546875,10,,,,,,,,,,,,,
0.001,2139,,,,,,,,,,,,,,,,,
,2139,9.543927192687988,10.5271577835083,-983.2301635742188,10,,,,,,,,,,,,,
0.001,2159,,,,,,,,,,,,,,,,,
,2159,165.4750213623047,166.4552459716797,-980.2239990234375,10,,,,,,,,,,,,,
0.001,2179,,,,,,,,,,,,,,,,,
,2179,-184.07525634765625,-183.05181884765625,-1023.4392700195312,10,,,,,,,,,,,,,
,2183,,,,10,-5301.00439453125,-5260.396484375,-40607.4453125,38.419586181640625,,,,,,,,,
0.001,2199,,,,,,,,,,,,,,,,,
,2199,-78.40101623535156,-77.17424011230469,-1226.775634765625,10,,,,,,,,,,,,,
0.001,2219,,,,,,,,,,,,,,,,,
,2219,-276.5452880859375,-275.30706787109375,-1238.235107421875,10,,,,,,,,,,,,,
0.001,2239,,,,,,,,,,,,,,,,,
,2239,28.52243423461914,29.392074584960938,-869.6400756835938,10,,,,,,,,,,,,,
0.001,2259,,,,,,,,,,,,,,,,,
,2259,-75.08255004882812,-73.85743713378906,-1225.112060546875,10,,,,,,,,,,,,,
0.001,2279,,,,,,,,,,,,,,,,,
,2279,-194.8404083251953,-193.8601837158203,-980.2255859375,10,,,,,,,,,,,,,
,2287,,,,10,-5155.76025390625,-5116.2314453125,-39529.1484375,38.34797286987305,,,,,,,,,
0.001,2299,,,,,,,,,,,,,,,,,
,2299,-77.302734375,-76.34709930419922,-955.631591796875,11,,,,,,,,,,,,,
0.001,2319,,,,,,,,,,,,,,,,,
,2319,-199.8725128173828,-198.6182861328125,-1254.22607421875,11,,,,,,,,,,,,,
0.001,2339,,,,,,,,,,,,,,,,,
,2339,12.058984756469727,13.105578422546387,-1046.593505859375,11,,,,,,,,,,,,,
0.001,2359,,,,,,,,,,,,,,,,,
,2359,-10.59360408782959,-9.57141399383545,-1022.1898193359375,11,,,,,,,,,,,,,
0.001,2379,,,,,,,,,,,,,,,,,
,2379,-154.93975830078125,-153.7427215576172,-1197.0404052734375,11,,,,,,,,,,,,,
,2391,,,,11,-5362.98828125,-5322.08984375,-40897.8984375,38.368160247802734,,,,,,,,,
0.001,2399,,,,,,,,,,,,,,,,,
,2399,-87.8877182006836,-86.79864501953125,-1089.0733642578125,11,,,,,,,,,,,,,
0.001,2419,,,,,,,,,,,,,,,,,
,2419,34.49531555175781,35.521392822265625,-1026.0791015625,11,,,,,,,,,,,,,
0.001,2439,,,,,,,,,,,,,,,,,
,2439,-198.14776611328125,-197.03111267089844,-1116.647705078125,11,,,,,,,,,,,,,
0.001,2459,,,,,,,,,,,,,,,,,
,2459,-164.7188720703125,-163.3995819091797,-1319.2890625,11,,,,,,,,,,,,,
0.001,2479,,,,,,,,,,,,,,,,,
,2479,-126.30429077148438,-125.1827163696289,-1121.5775146484375,11,,,,,,,,,,,,,
,2495,,,,11,-5297.8359375,-5258.095703125,-39741.265625,38.36467742919922,,,,,,,,,
0.001,2499,,,,,,,,,,,,,,,,,
,2499,-157.84164428710938,-156.74778747558594,-1093.858642578125,12,,,,,,,,,,,,,
0.001,2519,,,,,,,,,,,,,,,,,
,2519,-181.2718048095703,-180.17881774902344,-1092.98876953125,12,,,,,,,,,,,,,
0.001,2539,,,,,,,,,,,,,,,,,
,2539,-251.36199951171875,-250.13999938964844,-1222.005126953125,12,,,,,,,,,,,,,
0.001,2559,,,,,,,,,,,,,,,,,
,2559,-94.28804016113281,-93.32463073730469,-963.4112548828125,12,,,,,,,,,,,,,
0.001,2579,,,,,,,,,,,,,,,,,
,2579,-84.39942932128906,-82.97557830810547,-1423.8486328125,12,,,,,,,,,,,,,
0.001,2599,,,,,,,,,,,,,,,,,
,2599,-83.12967681884766,-82.09866333007812,-1031.012451171875,12,,,,,,,,,,,,,
,2599,,,,12,-5468.98388671875,-5428.3115234375,-40673.02734375,38.387088775634766,,,,,,,,,
0.001,2619,,,,,,,,,,,,,,,,,
,2619,65.40866088867188,66.34477996826172,-936.1196899414062,12,,,,,,,,,,,,,
0.001,2639,,,,,,,,,,,,,,,,,
,2639,-96.29035949707031,-95.16354370117188,-1126.8170166015625,12,,,,,,,,,,,,,
0.001,2659,,,,,,,,,,,,,,,,,
,2659,-195.1975555419922,-193.77662658691406,-1420.9334716796875,12,,,,,,,,,,,,,
0.001,2679,,,,,,,,,,,,,,,,,
,2679,-93.18318939208984,-92.19495391845703,-988.23779296875,12,,,,,,,,,,,,,
0.001,2699,,,,,,,,,,,,,,,,,
,2699,-132.57386779785156,-131.32452392578125,-1249.340576171875,12,,,,,,,,,,,,,
,2703,,,,12,-5279.1298828125,-5239.4755859375,-39653.9375,38.36885452270508,,,,,,,,,
0.001,2719,,,,,,,,,,,,,,,,,
,2719,85.8810806274414,86.89567565917969,-1014.5985717773438,13,,,,,,,,,,,,,
0.001,2739,,,,,,,,,,,,,,,,,
,2739,-147.37899780273438,-146.22801208496094,-1150.98583984375,13,,,,,,,,,,,,,
0.001,2759,,,,,,,,,,,,,,,,,
,2759,-50.470516204833984,-49.47480010986328,-995.7145385742188,13,,,,,,,,,,,,,
0.001,2779,,,,,,,,,,,,,,,,,
,2779,-136.74444580078125,-135.3707275390625,-1373.7255859375,13,,,,,,,,,,,,,
0.001,2799,,,,,,,,,,,,,,,,,
,2799,-53.44229507446289,-52.3088264465332,-1133.467041015625,13,,,,,,,,,,,,,
,2807,,,,13,-5416.287109375,-5375.521484375,-40765.71875,38.41645812988281,,,,,,,,,
0.001,2819,,,,,,,,,,,,,,,,,
,2819,96.12814331054688,97.32464599609375,-1196.505615234375,13,,,,,,,,,,,,,
0.001,2839,,,,,,,,,,,,,,,,,
,2839,-46.47136688232422,-45.55883026123047,-912.5382080078125,13,,,,,,,,,,,,,
0.001,2859,,,,,,,,,,,,,,,,,
,2859,-180.13746643066406,-178.77249145507812,-1364.9783935546875,13,,,,,,,,,,,,,
0.001,2879,,,,,,,,,,,,,,,,,
,2879,-166.06900024414062,-164.77366638183594,-1295.330078125,13,,,,,,,,,,,,,
0.001,2899,,,,,,,,,,,,,,,,,
,2899,-180.86956787109375,-179.70150756835938,-1168.0672607421875,13,,,,,,,,,,,,,
,2911,,,,13,-5311.92724609375,-5272.25830078125,-39668.92578125,38.284820556640625,,,,,,,,,
0.001,2919,,,,,,,,,,,,,,,,,
,2919,89.92512512207031,91.04965209960938,-1124.5283203125,14,,,,,,,,,,,,,
0.001,2939,,,,,,,,,,,,,,,,,
,2939,-182.21063232421875,-180.93145751953125,-1279.171630859375,14,,,,,,,,,,,,,
0.001,2959,,,,,,,,,,,,,,,,,
,2959,-171.6279296875,-170.4425048828125,-1185.4189453125,14,,,,,,,,,,,,,
0.001,2979,,,,,,,,,,,,,,,,,
,2979,-202.7364501953125,-201.286376953125,-1450.0728759765625,14,,,,,,,,,,,,,
0.001,2999,,,,,,,,,,,,,,,,,
,2999,-80.15576171875,-78.91194915771484,-1243.8126220703125,14,,,,,,,,,,,,,
,3015,,,,14,-5437.6591796875,-5396.6962890625,-40963.7734375,38.35628128051758,,,,,,,,,
0.001,3019,,,,,,,,,,,,,,,,,
,3019,27.249679565429688,28.373580932617188,-1123.90185546875,14,,,,,,,,,,,,,
0.001,3039,,,,,,,,,,,,,,,,,
,3039,-123.5904769897461,-122.3330307006836,-1257.44873046875,14,,,,,,,,,,,,,
0.001,3059,,,,,,,,,,,,,,,,,
,3059,-189.21080017089844,-187.80995178222656,-1400.846435546875,14,,,,,,,,,,,,,
0.001,3079,,,,,,,,,,,,,,,,,
,3079,-33.430755615234375,-32.5927734375,-837.980224609375,14,,,,,,,,,,,,,
0.001,3099,,,,,,,,,,,,,,,,,
,3099,-29.815269470214844,-28.67331314086914,-1141.9559326171875,14,,,,,,,,,,,,,
0.001,3119,,,,,,,,,,,,,,,,,
,3119,-66.973876953125,-66.09600830078125,-877.8662719726562,14,,,,,,,,,,,,,
,3119,,,,14,-5399.63525390625,-5359.4033203125,-40231.921875,38.3079719543457,,,,,,,,,
0.001,3139,,,,,,,,,,,,,,,,,
,3139,-67.65751647949219,-66.64725494384766,-1010.260498046875,15,,,,,,,,,,,,,
0.001,3159,,,,,,,,,,,,,,,,,
,3159,-173.2215118408203,-172.0974884033203,-1124.03076171875,15,,,,,,,,,,,,,
0.001,3179,,,,,,,,,,,,,,,,,
,3179,-2.7000250816345215,-1.6417827606201172,-1058.242431640625,15,,,,,,,,,,,,,
0.001,3199,,,,,,,,,,,,,,,,,
,3199,121.33707427978516,122.28069305419922,-943.616455078125,15,,,,,,,,,,,,,
0.001,3219,,,,,,,,,,,,,,,,,
,3219,-160.06500244140625,-159.0450897216797,-1019.9120483398438,15,,,,,,,,,,,,,
,3223,,,,15,-5403.11572265625,-5362.1630859375,-40952.609375,38.32227325439453,,,,,,,,,
0.001,3239,,,,,,,,,,,,,,,,,
,3239,-109.2843017578125,-108.01436614990234,-1269.93896484375,15,,,,,,,,,,,,,
0.001,3259,,,,,,,,,,,,,,,,,
,3259,-300.9156799316406,-299.646728515625,-1268.963134765625,15,,,,,,,,,,,,,
0.001,3279,,,,,,,,,,,,,,,,,
,3279,79.53675842285156,80.41383361816406,-877.0777587890625,15,,,,,,,,,,,,,
0.001,3299,,,,,,,,,,,,,,,,,
,3299,-77.27629089355469,-76.04176330566406,-1234.524169921875,15,,,,,,,,,,,,,
0.001,3319,,,,,,,,,,,,,,,,,
,3319,-201.29824829101562,-200.33566284179688,-962.581787109375,15,,,,,,,,,,,,,
,3327,,,,15,-5401.462890625,-5361.935546875,-39527.3828125,38.36995315551758,,,,,,,,,
0.001,3339,,,,,,,,,,,,,,,,,
,3339,-71.47461700439453,-70.50973510742188,-964.8805541992188,16,,,,,,,,,,,,,
0.001,3359,,,,,,,,,,,,,,,,,
,3359,-199.03973388671875,-197.8134307861328,-1226.306884765625,16,,,,,,,,,,,,,
0.001,3379,,,,,,,,,,,,,,,,,
,3379,0.8004382848739624,1.8959636688232422,-1095.525390625,16,,,,,,,,,,,,,
0.001,3399,,,,,,,,,,,,,,,,,
,3399,-13.685961723327637,-12.657695770263672,-1028.2655029296875,16,,,,,,,,,,,,,
0.001,3419,,,,,,,,,,,,,,,,,
,3419,-181.7539825439453,-180.55300903320312,-1200.973388671875,16,,,,,,,,,,,,,
,3431,,,,16,-5462.41650390625,-5421.6162109375,-40800.15625,38.26955032348633,,,,,,,,,
0.001,3439,,,,,,,,,,,,,,,,,
,3439,-78.97322845458984,-77.8654556274414,-1107.7706298828125,16,,,,,,,,,,,,,
0.001,3459,,,,,,,,,,,,,,,,,
,3459,5.539693832397461,6.644584655761719,-1104.8909912109375,16,,,,,,,,,,,,,
0.001,3479,,,,,,,,,,,,,,,,,
,3479,-213.10142517089844,-212.0127410888672,-1088.68603515625,16,,,,,,,,,,,,,
0.001,3499,,,,,,,,,,,,,,,,,
,3499,-197.88015747070312,-196.53892517089844,-1341.234130859375,16,,,,,,,,,,,,,
0.001,3519,,,,,,,,,,,,,,,,,
