lr-Adam,step,training_loss,pred_loss,update_loss,epoch,val_loss,val_loss_pred,val_loss_update,val_rmse,test_loss,test_rmse,test_var_pit,test_crps,test_ignorance,test_int_score,int_coverage,int_med_width,int_av_width
0.001,7899,,,,,,,,,,,,,,,,,
,7899,-145.4447021484375,-144.65591430664062,-788.7916259765625,37,,,,,,,,,,,,,
,7903,,,,37,-4824.46630859375,-4801.296875,-23170.07421875,38.55278778076172,,,,,,,,,
0.001,7919,,,,,,,,,,,,,,,,,
,7919,135.0579376220703,135.6712646484375,-613.3226318359375,38,,,,,,,,,,,,,
0.001,7939,,,,,,,,,,,,,,,,,
,7939,-120.67933654785156,-119.89781188964844,-781.5283203125,38,,,,,,,,,,,,,
0.001,7959,,,,,,,,,,,,,,,,,
,7959,-3.383204221725464,-2.804840087890625,-578.3641357421875,38,,,,,,,,,,,,,
0.001,7979,,,,,,,,,,,,,,,,,
,7979,-146.94558715820312,-146.07098388671875,-874.5963134765625,38,,,,,,,,,,,,,
0.001,7999,,,,,,,,,,,,,,,,,
,7999,-19.41814422607422,-18.738357543945312,-679.7874755859375,38,,,,,,,,,,,,,
,8007,,,,38,-4840.73388671875,-4817.85498046875,-22879.0390625,38.56743240356445,,,,,,,,,
0.001,8019,,,,,,,,,,,,,,,,,
,8019,138.67059326171875,139.35340881347656,-682.8145751953125,38,,,,,,,,,,,,,
0.001,8039,,,,,,,,,,,,,,,,,
,8039,-11.717559814453125,-11.15617561340332,-561.384521484375,38,,,,,,,,,,,,,
0.001,8059,,,,,,,,,,,,,,,,,
,8059,-111.46344757080078,-110.586181640625,-877.2670288085938,38,,,,,,,,,,,,,
0.001,8079,,,,,,,,,,,,,,,,,
,8079,-182.93092346191406,-182.07424926757812,-856.673583984375,38,,,,,,,,,,,,,
0.001,8099,,,,,,,,,,,,,,,,,
,8099,-147.3223114013672,-146.62718200683594,-695.12890625,38,,,,,,,,,,,,,
,8111,,,,38,-4818.91748046875,-4795.884765625,-23033.08203125,38.48918914794922,,,,,,,,,
0.001,8119,,,,,,,,,,,,,,,,,
,8119,93.19217681884766,93.85633850097656,-664.1635131835938,39,,,,,,,,,,,,,
0.001,8139,,,,,,,,,,,,,,,,,
,8139,-190.555419921875,-189.76414489746094,-791.2734375,39,,,,,,,,,,,,,
0.001,8159,,,,,,,,,,,,,,,,,
,8159,-158.07186889648438,-157.3485107421875,-723.3538208007812,39,,,,,,,,,,,,,
0.001,8179,,,,,,,,,,,,,,,,,
,8179,-176.229248046875,-175.32305908203125,-906.191162109375,39,,,,,,,,,,,,,
0.001,8199,,,,,,,,,,,,,,,,,
,8199,-87.65745544433594,-86.90629577636719,-751.1619873046875,39,,,,,,,,,,,,,
,8215,,,,39,-4856.20751953125,-4833.17041015625,-23037.47265625,38.59498596191406,,,,,,,,,
0.001,8219,,,,,,,,,,,,,,,,,
,8219,5.663265705108643,6.352020263671875,-688.75439453125,39,,,,,,,,,,,,,
0.001,8239,,,,,,,,,,,,,,,,,
,8239,-102.37539672851562,-101.55856323242188,-816.8319091796875,39,,,,,,,,,,,,,
0.001,8259,,,,,,,,,,,,,,,,,
,8259,-161.43887329101562,-160.552978515625,-885.8889770507812,39,,,,,,,,,,,,,
0.001,8279,,,,,,,,,,,,,,,,,
,8279,-6.7307000160217285,-6.266158103942871,-464.54205322265625,39,,,,,,,,,,,,,
0.001,8299,,,,,,,,,,,,,,,,,
,8299,-14.435494422912598,-13.769357681274414,-666.1362915039062,39,,,,,,,,,,,,,
0.001,8319,,,,,,,,,,,,,,,,,
,8319,-28.52117919921875,-27.997074127197266,-524.1053466796875,39,,,,,,,,,,,,,
,8319,,,,39,-4853.26171875,-4830.1416015625,-23120.568359375,38.51115036010742,,,,,,,,,
0.001,8339,,,,,,,,,,,,,,,,,
,8339,-62.340919494628906,-61.7646484375,-576.2708740234375,40,,,,,,,,,,,,,
0.001,8359,,,,,,,,,,,,,,,,,
,8359,-183.07342529296875,-182.2808837890625,-792.5380859375,40,,,,,,,,,,,,,
0.001,8379,,,,,,,,,,,,,,,,,
,8379,25.683025360107422,26.239194869995117,-556.169677734375,40,,,,,,,,,,,,,
0.001,8399,,,,,,,,,,,,,,,,,
,8399,163.1285400390625,163.71981811523438,-591.2828369140625,40,,,,,,,,,,,,,
0.001,8419,,,,,,,,,,,,,,,,,
,8419,-152.85508728027344,-152.20863342285156,-646.46044921875,40,,,,,,,,,,,,,
,8423,,,,40,-4853.69921875,-4830.7548828125,-22944.314453125,38.632415771484375,,,,,,,,,
0.001,8439,,,,,,,,,,,,,,,,,
,8439,-68.98798370361328,-68.26105499267578,-726.9282836914062,40,,,,,,,,,,,,,
0.001,8459,,,,,,,,,,,,,,,,,
,8459,-276.55645751953125,-275.7061462402344,-850.3203125,40,,,,,,,,,,,,,
0.001,8479,,,,,,,,,,,,,,,,,
,8479,43.71913146972656,44.185585021972656,-466.4520263671875,40,,,,,,,,,,,,,
0.001,8499,,,,,,,,,,,,,,,,,
,8499,-44.565711975097656,-43.77631378173828,-789.3972778320312,40,,,,,,,,,,,,,
0.001,8519,,,,,,,,,,,,,,,,,
,8519,-183.15444946289062,-182.4779052734375,-676.54052734375,40,,,,,,,,,,,,,
,8527,,,,40,-4839.08154296875,-4815.8232421875,-23258.65625,38.468746185302734,,,,,,,,,
0.001,8539,,,,,,,,,,,,,,,,,
,8539,-64.83486938476562,-64.20738983154297,-627.4801025390625,41,,,,,,,,,,,,,
0.001,8559,,,,,,,,,,,,,,,,,
,8559,-200.98220825195312,-200.20127868652344,-780.9253540039062,41,,,,,,,,,,,,,
0.001,8579,,,,,,,,,,,,,,,,,
,8579,-7.014477729797363,-6.438849449157715,-575.6282958984375,41,,,,,,,,,,,,,
0.001,8599,,,,,,,,,,,,,,,,,
,8599,-6.7920427322387695,-6.169313430786133,-622.7293090820312,41,,,,,,,,,,,,,
0.001,8619,,,,,,,,,,,,,,,,,
,8619,-155.46983337402344,-154.74221801757812,-727.6226806640625,41,,,,,,,,,,,,,
,8631,,,,41,-4847.2421875,-4824.24853515625,-22992.9296875,38.61073684692383,,,,,,,,,
0.001,8639,,,,,,,,,,,,,,,,,
,8639,-84.34196472167969,-83.63597106933594,-705.990478515625,41,,,,,,,,,,,,,
0.001,8659,,,,,,,,,,,,,,,,,
,8659,37.759525299072266,38.415443420410156,-655.9188842773438,41,,,,,,,,,,,,,
0.001,8679,,,,,,,,,,,,,,,,,
,8679,-177.0025177001953,-176.2510986328125,-751.416748046875,41,,,,,,,,,,,,,
0.001,8699,,,,,,,,,,,,,,,,,
,8699,-179.08740234375,-178.213134765625,-874.266845703125,41,,,,,,,,,,,,,
0.001,8719,,,,,,,,,,,,,,,,,
,8719,-95.44833374023438,-94.73436737060547,-713.96826171875,41,,,,,,,,,,,,,
,8735,,,,41,-4805.21875,-4782.20556640625,-23013.63671875,38.495635986328125,,,,,,,,,
0.001,8739,,,,,,,,,,,,,,,,,
,8739,-130.96253967285156,-130.2968292236328,-665.703369140625,42,,,,,,,,,,,,,
0.001,8759,,,,,,,,,,,,,,,,,
,8759,-209.76400756835938,-209.04254150390625,-721.4647216796875,42,,,,,,,,,,,,,
0.001,8779,,,,,,,,,,,,,,,,,
,8779,-201.02032470703125,-200.2166748046875,-803.6561889648438,42,,,,,,,,,,,,,
0.001,8799,,,,,,,,,,,,,,,,,
,8799,-82.5764389038086,-81.95985412597656,-616.582763671875,42,,,,,,,,,,,,,
0.001,8819,,,,,,,,,,,,,,,,,
,8819,-101.75717163085938,-100.86164855957031,-895.5201416015625,42,,,,,,,,,,,,,
0.001,8839,,,,,,,,,,,,,,,,,
,8839,-22.833187103271484,-22.223154067993164,-610.0330810546875,42,,,,,,,,,,,,,
,8839,,,,42,-4881.08837890625,-4857.94287109375,-23145.41015625,38.58647155761719,,,,,,,,,
0.001,8859,,,,,,,,,,,,,,,,,
,8859,70.97107696533203,71.50274658203125,-531.672119140625,42,,,,,,,,,,,,,
0.001,8879,,,,,,,,,,,,,,,,,
,8879,-127.0828628540039,-126.37329864501953,-709.566162109375,42,,,,,,,,,,,,,
0.001,8899,,,,,,,,,,,,,,,,,
,8899,-205.089599609375,-204.15682983398438,-932.76513671875,42,,,,,,,,,,,,,
0.001,8919,,,,,,,,,,,,,,,,,
,8919,-66.09259796142578,-65.47718048095703,-615.4190673828125,42,,,,,,,,,,,,,
0.001,8939,,,,,,,,,,,,,,,,,
,8939,-131.94602966308594,-131.13809204101562,-807.9418334960938,42,,,,,,,,,,,,,
,8943,,,,42,-4866.9384765625,-4843.8642578125,-23074.5078125,38.52168273925781,,,,,,,,,
0.001,8959,,,,,,,,,,,,,,,,,
,8959,96.11328887939453,96.74031829833984,-627.029296875,43,,,,,,,,,,,,,
0.001,8979,,,,,,,,,,,,,,,,,
,8979,-130.08010864257812,-129.30389404296875,-776.2186279296875,43,,,,,,,,,,,,,
0.001,8999,,,,,,,,,,,,,,,,,
,8999,-10.87409496307373,-10.282215118408203,-591.880126953125,43,,,,,,,,,,,,,
0.001,9019,,,,,,,,,,,,,,,,,
,9019,-136.6039581298828,-135.70973205566406,-894.2313842773438,43,,,,,,,,,,,,,
0.001,9039,,,,,,,,,,,,,,,,,
,9039,-33.7465705871582,-33.01776123046875,-728.809814453125,43,,,,,,,,,,,,,
,9047,,,,43,-4899.5126953125,-4876.00439453125,-23507.412109375,38.604400634765625,,,,,,,,,
0.001,9059,,,,,,,,,,,,,,,,,
,9059,90.26603698730469,90.9600830078125,-694.0462646484375,43,,,,,,,,,,,,,
0.001,9079,,,,,,,,,,,,,,,,,
,9079,-37.560184478759766,-36.98659896850586,-573.5864868164062,43,,,,,,,,,,,,,
0.001,9099,,,,,,,,,,,,,,,,,
,9099,-164.8181610107422,-163.91416931152344,-903.990234375,43,,,,,,,,,,,,,
0.001,9119,,,,,,,,,,,,,,,,,
,9119,-160.58657836914062,-159.69064331054688,-895.9300537109375,43,,,,,,,,,,,,,
0.001,9139,,,,,,,,,,,,,,,,,
,9139,-154.7696990966797,-154.06362915039062,-706.072998046875,43,,,,,,,,,,,,,
,9151,,,,43,-4850.72705078125,-4826.8798828125,-23846.81640625,38.49638366699219,,,,,,,,,
0.001,9159,,,,,,,,,,,,,,,,,
,9159,70.83599853515625,71.52641296386719,-690.41162109375,44,,,,,,,,,,,,,
0.001,9179,,,,,,,,,,,,,,,,,
,9179,-159.39138793945312,-158.61871337890625,-772.6820678710938,44,,,,,,,,,,,,,
0.001,9199,,,,,,,,,,,,,,,,,
,9199,-122.3268051147461,-121.6106948852539,-716.112060546875,44,,,,,,,,,,,,,
0.001,9219,,,,,,,,,,,,,,,,,
,9219,-227.9614715576172,-227.02809143066406,-933.37841796875,44,,,,,,,,,,,,,
0.001,9239,,,,,,,,,,,,,,,,,
,9239,-96.87506103515625,-96.10865783691406,-766.40576171875,44,,,,,,,,,,,,,
,9255,,,,44,-4905.3681640625,-4882.20166015625,-23166.072265625,38.51728057861328,,,,,,,,,
0.001,9259,,,,,,,,,,,,,,,,,
,9259,31.19562339782715,31.849550247192383,-653.9261474609375,44,,,,,,,,,,,,,
0.001,9279,,,,,,,,,,,,,,,,,
,9279,-121.61541748046875,-120.80340576171875,-812.0120849609375,44,,,,,,,,,,,,,
0.001,9299,,,,,,,,,,,,,,,,,
,9299,-151.014892578125,-150.0926055908203,-922.2877807617188,44,,,,,,,,,,,,,
0.001,9319,,,,,,,,,,,,,,,,,
,9319,-19.371673583984375,-18.89805793762207,-473.6153869628906,44,,,,,,,,,,,,,
0.001,9339,,,,,,,,,,,,,,,,,
,9339,-15.511013984680176,-14.868654251098633,-642.3599243164062,44,,,,,,,,,,,,,
0.001,9359,,,,,,,,,,,,,,,,,
,9359,-37.959590911865234,-37.44111251831055,-518.476806640625,44,,,,,,,,,,,,,
,9359,,,,44,-4842.4462890625,-4819.35205078125,-23093.95703125,38.511619567871094,,,,,,,,,
0.001,9379,,,,,,,,,,,,,,,,,
,9379,-46.25765609741211,-45.68207550048828,-575.5794677734375,45,,,,,,,,,,,,,
0.001,9399,,,,,,,,,,,,,,,,,
,9399,-158.70574951171875,-157.93666076660156,-769.0885009765625,45,,,,,,,,,,,,,
0.001,9419,,,,,,,,,,,,,,,,,
,9419,40.78579330444336,41.346649169921875,-560.8562622070312,45,,,,,,,,,,,,,
0.001,9439,,,,,,,,,,,,,,,,,
,9439,111.94627380371094,112.55667114257812,-610.4002075195312,45,,,,,,,,,,,,,
0.001,9459,,,,,,,,,,,,,,,,,
,9459,-156.5404815673828,-155.89111328125,-649.3750610351562,45,,,,,,,,,,,,,
,9463,,,,45,-4918.65185546875,-4895.3291015625,-23323.123046875,38.46451950073242,,,,,,,,,
0.001,9479,,,,,,,,,,,,,,,,,
,9479,-72.47901916503906,-71.74711608886719,-731.9002685546875,45,,,,,,,,,,,,,
0.001,9499,,,,,,,,,,,,,,,,,
,9499,-269.44305419921875,-268.5528869628906,-890.1666259765625,45,,,,,,,,,,,,,
0.001,9519,,,,,,,,,,,,,,,,,
,9519,40.80076599121094,41.267242431640625,-466.47735595703125,45,,,,,,,,,,,,,
0.001,9539,,,,,,,,,,,,,,,,,
,9539,-47.76095199584961,-46.97232437133789,-788.6287841796875,45,,,,,,,,,,,,,
0.001,9559,,,,,,,,,,,,,,,,,
,9559,-177.24212646484375,-176.57472229003906,-667.4102783203125,45,,,,,,,,,,,,,
,9567,,,,45,-4842.998046875,-4819.91455078125,-23083.404296875,38.474586486816406,,,,,,,,,
0.001,9579,,,,,,,,,,,,,,,,,
,9579,-64.3815689086914,-63.771541595458984,-610.024658203125,46,,,,,,,,,,,,,
0.001,9599,,,,,,,,,,,,,,,,,
,9599,-172.34756469726562,-171.57400512695312,-773.553466796875,46,,,,,,,,,,,,,
0.001,9619,,,,,,,,,,,,,,,,,
,9619,24.37265396118164,24.93254280090332,-559.8887939453125,46,,,,,,,,,,,,,
0.001,9639,,,,,,,,,,,,,,,,,
,9639,28.216341018676758,28.84648895263672,-630.14794921875,46,,,,,,,,,,,,,
0.001,9659,,,,,,,,,,,,,,,,,
,9659,-154.9898223876953,-154.23907470703125,-750.7442016601562,46,,,,,,,,,,,,,
,9671,,,,46,-4893.4990234375,-4870.2763671875,-23222.37890625,38.573787689208984,,,,,,,,,
0.001,9679,,,,,,,,,,,,,,,,,
,9679,-62.650123596191406,-61.95011901855469,-700.004150390625,46,,,,,,,,,,,,,
0.001,9699,,,,,,,,,,,,,,,,,
,9699,-11.459827423095703,-10.803337097167969,-656.4903564453125,46,,,,,,,,,,,,,
0.001,9719,,,,,,,,,,,,,,,,,
,9719,-169.79913330078125,-169.05477905273438,-744.351318359375,46,,,,,,,,,,,,,
0.001,9739,,,,,,,,,,,,,,,,,
,9739,-147.96371459960938,-147.08578491210938,-877.9224853515625,46,,,,,,,,,,,,,
0.001,9759,,,,,,,,,,,,,,,,,
,9759,-92.55828094482422,-91.87517547607422,-683.1072387695312,46,,,,,,,,,,,,,
,9775,,,,46,-4881.5546875,-4857.87060546875,-23683.68359375,38.49784851074219,,,,,,,,,
0.001,9779,,,,,,,,,,,,,,,,,
,9779,-117.13456726074219,-116.44257354736328,-691.9951782226562,47,,,,,,,,,,,,,
0.001,9799,,,,,,,,,,,,,,,,,
,9799,-184.03085327148438,-183.31536865234375,-715.486083984375,47,,,,,,,,,,,,,
0.001,9819,,,,,,,,,,,,,,,,,
,9819,-243.09756469726562,-242.2843780517578,-813.1796875,47,,,,,,,,,,,,,
0.001,9839,,,,,,,,,,,,,,,,,
,9839,-65.95756530761719,-65.33119201660156,-626.3728637695312,47,,,,,,,,,,,,,
0.001,9859,,,,,,,,,,,,,,,,,
,9859,-102.77851104736328,-101.84786987304688,-930.6441650390625,47,,,,,,,,,,,,,
0.001,9879,,,,,,,,,,,,,,,,,
,9879,-21.969093322753906,-21.361339569091797,-607.7535400390625,47,,,,,,,,,,,,,
,9879,,,,47,-4910.025390625,-4886.81591796875,-23209.361328125,38.56623840332031,,,,,,,,,
0.001,9899,,,,,,,,,,,,,,,,,
,9899,49.00442886352539,49.534942626953125,-530.5123291015625,47,,,,,,,,,,,,,
0.001,9919,,,,,,,,,,,,,,,,,
,9919,-77.78827667236328,-77.09307861328125,-695.1990966796875,47,,,,,,,,,,,,,
0.001,9939,,,,,,,,,,,,,,,,,
,9939,-163.92611694335938,-163.023193359375,-902.9259033203125,47,,,,,,,,,,,,,
0.001,9959,,,,,,,,,,,,,,,,,
,9959,-88.18313598632812,-87.57789611816406,-605.2368774414062,47,,,,,,,,,,,,,
0.001,9979,,,,,,,,,,,,,,,,,
,9979,-114.8929214477539,-114.08464813232422,-808.27392578125,47,,,,,,,,,,,,,
,9983,,,,47,-4866.89599609375,-4843.64501953125,-23250.94921875,38.47072982788086,,,,,,,,,
0.001,9999,,,,,,,,,,,,,,,,,
,9999,105.4869155883789,106.09835052490234,-611.43359375,48,,,,,,,,,,,,,
0.001,10019,,,,,,,,,,,,,,,,,
,10019,-128.89236450195312,-128.11572265625,-776.6435546875,48,,,,,,,,,,,,,
0.001,10039,,,,,,,,,,,,,,,,,
,10039,-44.966163635253906,-44.38398742675781,-582.17431640625,48,,,,,,,,,,,,,
0.001,10059,,,,,,,,,,,,,,,,,
,10059,-115.52494049072266,-114.64360046386719,-881.3367309570312,48,,,,,,,,,,,,,
0.001,10079,,,,,,,,,,,,,,,,,
,10079,-57.075584411621094,-56.34767532348633,-727.9105224609375,48,,,,,,,,,,,,,
,10087,,,,48,-4913.34423828125,-4889.95263671875,-23391.619140625,38.5805778503418,,,,,,,,,
0.001,10099,,,,,,,,,,,,,,,,,
,10099,120.29293823242188,120.9828872680664,-689.9454345703125,48,,,,,,,,,,,,,
0.001,10119,,,,,,,,,,,,,,,,,
,10119,-50.483726501464844,-49.91754913330078,-566.1765747070312,48,,,,,,,,,,,,,
0.001,10139,,,,,,,,,,,,,,,,,
,10139,-135.80587768554688,-134.893798828125,-912.0773315429688,48,,,,,,,,,,,,,
0.001,10159,,,,,,,,,,,,,,,,,
,10159,-173.1983642578125,-172.33673095703125,-861.6295776367188,48,,,,,,,,,,,,,
0.001,10179,,,,,,,,,,,,,,,,,
,10179,-156.0779266357422,-155.35009765625,-727.8248901367188,48,,,,,,,,,,,,,
,10191,,,,48,-4839.5673828125,-4816.669921875,-22897.884765625,38.508056640625,,,,,,,,,
0.001,10199,,,,,,,,,,,,,,,,,
,10199,53.918701171875,54.572059631347656,-653.3584594726562,49,,,,,,,,,,,,,
0.001,10219,,,,,,,,,,,,,,,,,
,10219,-157.52035522460938,-156.72415161132812,-796.20556640625,49,,,,,,,,,,,,,
0.001,10239,,,,,,,,,,,,,,,,,
,10239,-185.35678100585938,-184.63211059570312,-724.6749267578125,49,,,,,,,,,,,,,
0.001,10259,,,,,,,,,,,,,,,,,
,10259,-193.90052795410156,-192.97828674316406,-922.23779296875,49,,,,,,,,,,,,,
0.001,10279,,,,,,,,,,,,,,,,,
,10279,-85.36335754394531,-84.57634735107422,-787.0106811523438,49,,,,,,,,,,,,,
,10295,,,,49,-4917.376953125,-4894.2919921875,-23084.7421875,38.54927062988281,,,,,,,,,
0.001,10299,,,,,,,,,,,,,,,,,
,10299,47.516265869140625,48.199710845947266,-683.4456176757812,49,,,,,,,,,,,,,
0.001,10319,,,,,,,,,,,,,,,,,
,10319,-123.79058837890625,-122.96775817871094,-822.831298828125,49,,,,,,,,,,,,,
0.001,10339,,,,,,,,,,,,,,,,,
,10339,-158.1287384033203,-157.22344970703125,-905.2886962890625,49,,,,,,,,,,,,,
0.001,10359,,,,,,,,,,,,,,,,,
,10359,-19.703510284423828,-19.21501350402832,-488.4969177246094,49,,,,,,,,,,,,,
0.001,10379,,,,,,,,,,,,,,,,,
,10379,-47.81254959106445,-47.13885498046875,-673.6929931640625,49,,,,,,,,,,,,,
0.001,10399,,,,,,,,,,,,,,,,,
,10399,-38.97240447998047,-38.431053161621094,-541.349853515625,49,,,,,,,,,,,,,
,10399,,,,49,-4911.61474609375,-4887.7890625,-23825.896484375,38.44645690917969,,,,,,,,,
0.001,10419,,,,,,,,,,,,,,,,,
,10419,-55.188804626464844,-54.61693572998047,-571.8676147460938,50,,,,,,,,,,,,,
0.001,10439,,,,,,,,,,,,,,,,,
,10439,-148.5045166015625,-147.72206115722656,-782.4541015625,50,,,,,,,,,,,,,
0.001,10459,,,,,,,,,,,,,,,,,
,10459,42.55296325683594,43.1184196472168,-565.4576416015625,50,,,,,,,,,,,,,
0.001,10479,,,,,,,,,,,,,,,,,
,10479,130.42578125,131.01800537109375,-592.226806640625,50,,,,,,,,,,,,,
0.001,10499,,,,,,,,,,,,,,,,,
,10499,-153.0670623779297,-152.42840576171875,-638.6639404296875,50,,,,,,,,,,,,,
,10503,,,,50,-4925.056640625,-4901.86181640625,-23194.6640625,38.52909851074219,,,,,,,,,
0.001,10519,,,,,,,,,,,,,,,,,
,10519,-97.52115631103516,-96.76980590820312,-751.3525390625,50,,,,,,,,,,,,,
0.001,10539,,,,,,,,,,,,,,,,,
,10539,-253.10836791992188,-252.26478576660156,-843.584716796875,50,,,,,,,,,,,,,
0.001,10559,,,,,,,,,,,,,,,,,
,10559,52.69683074951172,53.1482048034668,-451.37359619140625,50,,,,,,,,,,,,,
0.001,10579,,,,,,,,,,,,,,,,,
,10579,-51.27927780151367,-50.52311325073242,-756.1661376953125,50,,,,,,,,,,,,,
0.001,10599,,,,,,,,,,,,,,,,,
,10599,-216.72640991210938,-216.04833984375,-678.0701293945312,50,,,,,,,,,,,,,
,10607,,,,50,-4867.80810546875,-4844.43017578125,-23377.646484375,38.41315460205078,,,,,,,,,
0.001,10619,,,,,,,,,,,,,,,,,
,10619,-61.48004150390625,-60.85505294799805,-624.9892578125,51,,,,,,,,,,,,,
0.001,10639,,,,,,,,,,,,,,,,,
,10639,-206.9087677001953,-206.1085205078125,-800.25390625,51,,,,,,,,,,,,,
0.001,10659,,,,,,,,,,,,,,,,,
,10659,10.612162590026855,11.171006202697754,-558.843994140625,51,,,,,,,,,,,,,
0.001,10679,,,,,,,,,,,,,,,,,
,10679,12.522905349731445,13.167640686035156,-644.7357177734375,51,,,,,,,,,,,,,
0.001,10699,,,,,,,,,,,,,,,,,
,10699,-130.22171020507812,-129.48521423339844,-736.4976806640625,51,,,,,,,,,,,,,
,10711,,,,51,-4928.22412109375,-4905.00634765625,-23218.33984375,38.59757995605469,,,,,,,,,
0.001,10719,,,,,,,,,,,,,,,,,
,10719,-50.67595672607422,-49.984649658203125,-691.3051147460938,51,,,,,,,,,,,,,
0.001,10739,,,,,,,,,,,,,,,,,
,10739,26.995159149169922,27.627256393432617,-632.0966796875,51,,,,,,,,,,,,,
0.001,10759,,,,,,,,,,,,,,,,,
,10759,-196.92478942871094,-196.1981658935547,-726.628662109375,51,,,,,,,,,,,,,
0.001,10779,,,,,,,,,,,,,,,,,
,10779,-161.56092834472656,-160.6607666015625,-900.156005859375,51,,,,,,,,,,,,,
0.001,10799,,,,,,,,,,,,,,,,,
,10799,-149.519287109375,-148.8162078857422,-703.0750732421875,51,,,,,,,,,,,,,
,10815,,,,51,-4910.9296875,-4887.6103515625,-23318.7265625,38.47685241699219,,,,,,,,,
0.001,10819,,,,,,,,,,,,,,,,,
,10819,-160.885986328125,-160.2125244140625,-673.463134765625,52,,,,,,,,,,,,,
0.001,10839,,,,,,,,,,,,,,,,,
,10839,-209.25990295410156,-208.53286743164062,-727.0291748046875,52,,,,,,,,,,,,,
0.001,10859,,,,,,,,,,,,,,,,,
,10859,-232.61080932617188,-231.7899932861328,-820.8214111328125,52,,,,,,,,,,,,,
0.001,10879,,,,,,,,,,,,,,,,,
,10879,-91.98823547363281,-91.38624572753906,-601.9884033203125,52,,,,,,,,,,,,,
0.001,10899,,,,,,,,,,,,,,,,,
,10899,-57.04011535644531,-56.140830993652344,-899.2835693359375,52,,,,,,,,,,,,,
0.001,10919,,,,,,,,,,,,,,,,,
,10919,-37.15870666503906,-36.543609619140625,-615.0950927734375,52,,,,,,,,,,,,,
,10919,,,,52,-4929.064453125,-4905.5576171875,-23506.1328125,38.52702331542969,,,,,,,,,
0.001,10939,,,,,,,,,,,,,,,,,
,10939,72.09202575683594,72.60772705078125,-515.70263671875,52,,,,,,,,,,,,,
0.001,10959,,,,,,,,,,,,,,,,,
,10959,-103.67356872558594,-102.96546936035156,-708.0990600585938,52,,,,,,,,,,,,,
0.001,10979,,,,,,,,,,,,,,,,,
,10979,-193.75831604003906,-192.81692504882812,-941.3839111328125,52,,,,,,,,,,,,,
0.001,10999,,,,,,,,,,,,,,,,,
,10999,-103.56273651123047,-102.9577865600586,-604.9482421875,52,,,,,,,,,,,,,
0.001,11019,,,,,,,,,,,,,,,,,
,11019,-146.47592163085938,-145.6798095703125,-796.1193237304688,52,,,,,,,,,,,,,
,11023,,,,52,-4875.7509765625,-4852.255859375,-23494.59765625,38.48883819580078,,,,,,,,,
0.001,11039,,,,,,,,,,,,,,,,,
,11039,109.7776107788086,110.3795166015625,-601.9082641601562,53,,,,,,,,,,,,,
0.001,11059,,,,,,,,,,,,,,,,,
,11059,-134.6553497314453,-133.8994598388672,-755.8880004882812,53,,,,,,,,,,,,,
0.001,11079,,,,,,,,,,,,,,,,,
,11079,-13.570151329040527,-12.983512878417969,-586.6383056640625,53,,,,,,,,,,,,,
0.001,11099,,,,,,,,,,,,,,,,,
,11099,-110.70316314697266,-109.793212890625,-909.94970703125,53,,,,,,,,,,,,,
0.001,11119,,,,,,,,,,,,,,,,,
,11119,-29.276845932006836,-28.58306121826172,-693.7852783203125,53,,,,,,,,,,,,,
,11127,,,,53,-4921.15869140625,-4897.87353515625,-23284.783203125,38.594276428222656,,,,,,,,,
0.001,11139,,,,,,,,,,,,,,,,,
,11139,89.78822326660156,90.50825500488281,-720.0283813476562,53,,,,,,,,,,,,,
0.001,11159,,,,,,,,,,,,,,,,,
,11159,-46.270233154296875,-45.680240631103516,-589.9921264648438,53,,,,,,,,,,,,,
0.001,11179,,,,,,,,,,,,,,,,,
,11179,-150.378173828125,-149.453857421875,-924.313232421875,53,,,,,,,,,,,,,
0.001,11199,,,,,,,,,,,,,,,,,
,11199,-192.82826232910156,-191.96548461914062,-862.7796020507812,53,,,,,,,,,,,,,
0.001,11219,,,,,,,,,,,,,,,,,
,11219,-149.84417724609375,-149.1646728515625,-679.5107421875,53,,,,,,,,,,,,,
,11231,,,,53,-4864.580078125,-4841.5615234375,-23018.81640625,38.50167465209961,,,,,,,,,
0.001,11239,,,,,,,,,,,,,,,,,
,11239,91.83466339111328,92.5192642211914,-684.603271484375,54,,,,,,,,,,,,,
0.001,11259,,,,,,,,,,,,,,,,,
,11259,-165.98184204101562,-165.2037811279297,-778.0610961914062,54,,,,,,,,,,,,,
0.001,11279,,,,,,,,,,,,,,,,,
,11279,-137.990966796875,-137.2584228515625,-732.5432739257812,54,,,,,,,,,,,,,
0.001,11299,,,,,,,,,,,,,,,,,
,11299,-212.5132293701172,-211.59945678710938,-913.7784423828125,54,,,,,,,,,,,,,
0.001,11319,,,,,,,,,,,,,,,,,
,11319,-96.46400451660156,-95.70056915283203,-763.4327392578125,54,,,,,,,,,,,,,
,11335,,,,54,-4948.39208984375,-4924.9736328125,-23418.58203125,38.61257553100586,,,,,,,,,
0.001,11339,,,,,,,,,,,,,,,,,
,11339,37.542171478271484,38.214080810546875,-671.908203125,54,,,,,,,,,,,,,
0.001,11359,,,,,,,,,,,,,,,,,
,11359,-136.1023712158203,-135.2962646484375,-806.107421875,54,,,,,,,,,,,,,
0.001,11379,,,,,,,,,,,,,,,,,
,11379,-167.57241821289062,-166.6736602783203,-898.7633666992188,54,,,,,,,,,,,,,
0.001,11399,,,,,,,,,,,,,,,,,
