lr-Adam,step,training_loss,pred_loss,update_loss,epoch,val_loss,val_loss_pred,val_loss_update,val_rmse,test_loss,test_rmse,test_var_pit,test_crps,test_ignorance,test_int_score,int_coverage,int_med_width,int_av_width
,3379,-105.14923858642578,-104.48272705078125,-666.5144653320312,16,,,,,,,,,,,,,
0.001,3399,,,,,,,,,,,,,,,,,
,3399,-83.59697723388672,-82.93041229248047,-666.5645141601562,16,,,,,,,,,,,,,
0.001,3419,,,,,,,,,,,,,,,,,
,3419,-246.1129913330078,-245.2796630859375,-833.3264770507812,16,,,,,,,,,,,,,
,3431,,,,16,-6298.0224609375,-6274.685546875,-23336.921875,37.91804885864258,,,,,,,,,
0.001,3439,,,,,,,,,,,,,,,,,
,3439,-137.13636779785156,-136.36380004882812,-772.5613403320312,16,,,,,,,,,,,,,
0.001,3459,,,,,,,,,,,,,,,,,
,3459,-82.67662048339844,-81.989013671875,-687.6050415039062,16,,,,,,,,,,,,,
0.001,3479,,,,,,,,,,,,,,,,,
,3479,-283.16998291015625,-282.363525390625,-806.4659423828125,16,,,,,,,,,,,,,
0.001,3499,,,,,,,,,,,,,,,,,
,3499,-266.28558349609375,-265.2940979003906,-991.491943359375,16,,,,,,,,,,,,,
0.001,3519,,,,,,,,,,,,,,,,,
,3519,-210.60302734375,-209.834716796875,-768.3037109375,16,,,,,,,,,,,,,
,3535,,,,16,-6376.9345703125,-6352.87744140625,-24057.28125,37.7526741027832,,,,,,,,,
0.001,3539,,,,,,,,,,,,,,,,,
,3539,-245.50872802734375,-244.7078857421875,-800.8456420898438,17,,,,,,,,,,,,,
0.001,3559,,,,,,,,,,,,,,,,,
,3559,-291.3893127441406,-290.56988525390625,-819.4368896484375,17,,,,,,,,,,,,,
0.001,3579,,,,,,,,,,,,,,,,,
,3579,-331.04815673828125,-330.15118408203125,-896.9609985351562,17,,,,,,,,,,,,,
0.001,3599,,,,,,,,,,,,,,,,,
,3599,-169.7241668701172,-169.03652954101562,-687.6446533203125,17,,,,,,,,,,,,,
0.001,3619,,,,,,,,,,,,,,,,,
,3619,-220.33738708496094,-219.3343505859375,-1003.0308837890625,17,,,,,,,,,,,,,
0.001,3639,,,,,,,,,,,,,,,,,
,3639,-125.28011322021484,-124.59907531738281,-681.0416259765625,17,,,,,,,,,,,,,
,3639,,,,17,-6342.765625,-6319.37744140625,-23387.8203125,37.92637634277344,,,,,,,,,
0.001,3659,,,,,,,,,,,,,,,,,
,3659,-40.41936111450195,-39.82997512817383,-589.386962890625,17,,,,,,,,,,,,,
0.001,3679,,,,,,,,,,,,,,,,,
,3679,-173.480224609375,-172.69186401367188,-788.360595703125,17,,,,,,,,,,,,,
0.001,3699,,,,,,,,,,,,,,,,,
,3699,-268.1068115234375,-267.0760498046875,-1030.7724609375,17,,,,,,,,,,,,,
0.001,3719,,,,,,,,,,,,,,,,,
,3719,-152.89508056640625,-152.25296020507812,-642.119384765625,17,,,,,,,,,,,,,
0.001,3739,,,,,,,,,,,,,,,,,
,3739,-244.78355407714844,-243.89205932617188,-891.495361328125,17,,,,,,,,,,,,,
,3743,,,,17,-6370.5771484375,-6346.93310546875,-23644.439453125,37.76720428466797,,,,,,,,,
0.001,3759,,,,,,,,,,,,,,,,,
,3759,-2.931459426879883,-2.2723121643066406,-659.1470947265625,18,,,,,,,,,,,,,
0.001,3779,,,,,,,,,,,,,,,,,
,3779,-236.21731567382812,-235.3662109375,-851.1014404296875,18,,,,,,,,,,,,,
0.001,3799,,,,,,,,,,,,,,,,,
,3799,-98.55033111572266,-97.91853332519531,-631.7960205078125,18,,,,,,,,,,,,,
0.001,3819,,,,,,,,,,,,,,,,,
,3819,-237.46041870117188,-236.51229858398438,-948.1220092773438,18,,,,,,,,,,,,,
0.001,3839,,,,,,,,,,,,,,,,,
,3839,-130.67437744140625,-129.89894104003906,-775.4295654296875,18,,,,,,,,,,,,,
,3847,,,,18,-6358.3544921875,-6334.80517578125,-23548.671875,37.8623046875,,,,,,,,,
0.001,3859,,,,,,,,,,,,,,,,,
,3859,-35.60186767578125,-34.817989349365234,-783.8775634765625,18,,,,,,,,,,,,,
0.001,3879,,,,,,,,,,,,,,,,,
,3879,-122.95523834228516,-122.32431030273438,-630.9296264648438,18,,,,,,,,,,,,,
0.001,3899,,,,,,,,,,,,,,,,,
,3899,-177.0612030029297,-176.05609130859375,-1005.1090087890625,18,,,,,,,,,,,,,
0.001,3919,,,,,,,,,,,,,,,,,
,3919,-292.63629150390625,-291.6816101074219,-954.6841430664062,18,,,,,,,,,,,,,
0.001,3939,,,,,,,,,,,,,,,,,
,3939,-230.40008544921875,-229.6156005859375,-784.4862670898438,18,,,,,,,,,,,,,
,3951,,,,18,-6387.32275390625,-6363.4951171875,-23827.51171875,37.761165618896484,,,,,,,,,
0.001,3959,,,,,,,,,,,,,,,,,
,3959,-17.716005325317383,-16.948890686035156,-767.114501953125,19,,,,,,,,,,,,,
0.001,3979,,,,,,,,,,,,,,,,,
,3979,-294.9396667480469,-294.025390625,-914.2840576171875,19,,,,,,,,,,,,,
0.001,3999,,,,,,,,,,,,,,,,,
,3999,-231.55963134765625,-230.76123046875,-798.3959350585938,19,,,,,,,,,,,,,
0.001,4019,,,,,,,,,,,,,,,,,
,4019,-325.1646728515625,-324.1408996582031,-1023.7837524414062,19,,,,,,,,,,,,,
0.001,4039,,,,,,,,,,,,,,,,,
,4039,-181.65480041503906,-180.76271057128906,-892.09326171875,19,,,,,,,,,,,,,
,4055,,,,19,-6368.72802734375,-6345.28564453125,-23442.267578125,37.905517578125,,,,,,,,,
0.001,4059,,,,,,,,,,,,,,,,,
,4059,-66.57770538330078,-65.800537109375,-777.167236328125,19,,,,,,,,,,,,,
0.001,4079,,,,,,,,,,,,,,,,,
,4079,-227.14971923828125,-226.2544708251953,-895.2546997070312,19,,,,,,,,,,,,,
0.001,4099,,,,,,,,,,,,,,,,,
,4099,-265.4256591796875,-264.44537353515625,-980.2884521484375,19,,,,,,,,,,,,,
0.001,4119,,,,,,,,,,,,,,,,,
,4119,-60.492156982421875,-59.98430252075195,-507.85284423828125,19,,,,,,,,,,,,,
0.001,4139,,,,,,,,,,,,,,,,,
,4139,-82.72883605957031,-82.02703857421875,-701.8001708984375,19,,,,,,,,,,,,,
0.001,4159,,,,,,,,,,,,,,,,,
,4159,-100.28607177734375,-99.69267272949219,-593.399658203125,19,,,,,,,,,,,,,
,4159,,,,19,-6375.39013671875,-6351.8017578125,-23588.990234375,37.672698974609375,,,,,,,,,
0.001,4179,,,,,,,,,,,,,,,,,
,4179,-130.75247192382812,-130.12884521484375,-623.63427734375,20,,,,,,,,,,,,,
0.001,4199,,,,,,,,,,,,,,,,,
,4199,-240.54612731933594,-239.72911071777344,-817.0169677734375,20,,,,,,,,,,,,,
0.001,4219,,,,,,,,,,,,,,,,,
,4219,-100.42035675048828,-99.74153137207031,-678.8228759765625,20,,,,,,,,,,,,,
0.001,4239,,,,,,,,,,,,,,,,,
,4239,9.942290306091309,10.634696960449219,-692.406494140625,20,,,,,,,,,,,,,
0.001,4259,,,,,,,,,,,,,,,,,
,4259,-253.35211181640625,-252.62527465820312,-726.8313598632812,20,,,,,,,,,,,,,
,4263,,,,20,-6373.9150390625,-6350.5732421875,-23341.5859375,37.861061096191406,,,,,,,,,
0.001,4279,,,,,,,,,,,,,,,,,
,4279,-187.50341796875,-186.69161987304688,-811.804931640625,20,,,,,,,,,,,,,
0.001,4299,,,,,,,,,,,,,,,,,
,4299,-384.9102478027344,-383.9353332519531,-974.9054565429688,20,,,,,,,,,,,,,
0.001,4319,,,,,,,,,,,,,,,,,
,4319,-24.7513484954834,-24.197235107421875,-554.112548828125,20,,,,,,,,,,,,,
0.001,4339,,,,,,,,,,,,,,,,,
,4339,-162.20509338378906,-161.37330627441406,-831.7860717773438,20,,,,,,,,,,,,,
0.001,4359,,,,,,,,,,,,,,,,,
,4359,-259.23785400390625,-258.5006103515625,-737.235595703125,20,,,,,,,,,,,,,
,4367,,,,20,-6438.97509765625,-6415.22216796875,-23752.17578125,37.712013244628906,,,,,,,,,
0.001,4379,,,,,,,,,,,,,,,,,
,4379,-160.4515838623047,-159.72059631347656,-730.9918212890625,21,,,,,,,,,,,,,
0.001,4399,,,,,,,,,,,,,,,,,
,4399,-314.7635803222656,-313.82257080078125,-941.024169921875,21,,,,,,,,,,,,,
0.001,4419,,,,,,,,,,,,,,,,,
,4419,-113.70762634277344,-113.02528381347656,-682.3408813476562,21,,,,,,,,,,,,,
0.001,4439,,,,,,,,,,,,,,,,,
,4439,-94.01688385009766,-93.33187866210938,-685.00341796875,21,,,,,,,,,,,,,
0.001,4459,,,,,,,,,,,,,,,,,
,4459,-253.01412963867188,-252.1887969970703,-825.33935546875,21,,,,,,,,,,,,,
,4471,,,,21,-6388.99365234375,-6365.4423828125,-23552.0,37.85716247558594,,,,,,,,,
0.001,4479,,,,,,,,,,,,,,,,,
,4479,-146.49295043945312,-145.75051879882812,-742.4373168945312,21,,,,,,,,,,,,,
0.001,4499,,,,,,,,,,,,,,,,,
,4499,-77.29754638671875,-76.59270477294922,-704.8424072265625,21,,,,,,,,,,,,,
0.001,4519,,,,,,,,,,,,,,,,,
,4519,-289.07537841796875,-288.27105712890625,-804.3079223632812,21,,,,,,,,,,,,,
0.001,4539,,,,,,,,,,,,,,,,,
,4539,-261.3951416015625,-260.430908203125,-964.2333374023438,21,,,,,,,,,,,,,
0.001,4559,,,,,,,,,,,,,,,,,
,4559,-207.93057250976562,-207.14088439941406,-789.69189453125,21,,,,,,,,,,,,,
,4575,,,,21,-6426.29833984375,-6402.41650390625,-23881.927734375,37.74382781982422,,,,,,,,,
0.001,4579,,,,,,,,,,,,,,,,,
,4579,-252.50563049316406,-251.7104034423828,-795.2205810546875,22,,,,,,,,,,,,,
0.001,4599,,,,,,,,,,,,,,,,,
,4599,-279.0345764160156,-278.2204284667969,-814.146484375,22,,,,,,,,,,,,,
0.001,4619,,,,,,,,,,,,,,,,,
,4619,-312.1717529296875,-311.28704833984375,-884.7064819335938,22,,,,,,,,,,,,,
0.001,4639,,,,,,,,,,,,,,,,,
,4639,-161.9968719482422,-161.29974365234375,-697.1246948242188,22,,,,,,,,,,,,,
0.001,4659,,,,,,,,,,,,,,,,,
,4659,-201.512451171875,-200.50210571289062,-1010.345458984375,22,,,,,,,,,,,,,
0.001,4679,,,,,,,,,,,,,,,,,
,4679,-156.41770935058594,-155.73779296875,-679.9210815429688,22,,,,,,,,,,,,,
,4679,,,,22,-6387.10546875,-6363.73974609375,-23365.80078125,37.89345932006836,,,,,,,,,
0.001,4699,,,,,,,,,,,,,,,,,
,4699,-51.617095947265625,-51.019775390625,-597.3209228515625,22,,,,,,,,,,,,,
0.001,4719,,,,,,,,,,,,,,,,,
,4719,-201.4229736328125,-200.62449645996094,-798.4736328125,22,,,,,,,,,,,,,
0.001,4739,,,,,,,,,,,,,,,,,
,4739,-278.40740966796875,-277.40240478515625,-1005.0113525390625,22,,,,,,,,,,,,,
0.001,4759,,,,,,,,,,,,,,,,,
,4759,-165.46026611328125,-164.78968811035156,-670.579345703125,22,,,,,,,,,,,,,
0.001,4779,,,,,,,,,,,,,,,,,
,4779,-238.50482177734375,-237.5792236328125,-925.599853515625,22,,,,,,,,,,,,,
,4783,,,,22,-6473.09814453125,-6449.03466796875,-24063.76953125,37.741302490234375,,,,,,,,,
0.001,4799,,,,,,,,,,,,,,,,,
,4799,-37.953243255615234,-37.28339385986328,-669.8507080078125,23,,,,,,,,,,,,,
0.001,4819,,,,,,,,,,,,,,,,,
,4819,-225.625244140625,-224.7813720703125,-843.8712158203125,23,,,,,,,,,,,,,
0.001,4839,,,,,,,,,,,,,,,,,
,4839,-63.664390563964844,-63.033973693847656,-630.4151611328125,23,,,,,,,,,,,,,
0.001,4859,,,,,,,,,,,,,,,,,
,4859,-227.6659393310547,-226.70437622070312,-961.5616455078125,23,,,,,,,,,,,,,
0.001,4879,,,,,,,,,,,,,,,,,
,4879,-90.80038452148438,-90.01594543457031,-784.4421997070312,23,,,,,,,,,,,,,
,4887,,,,23,-6386.919921875,-6363.73046875,-23189.236328125,37.902671813964844,,,,,,,,,
0.001,4899,,,,,,,,,,,,,,,,,
,4899,-27.68279266357422,-26.894994735717773,-787.7971801757812,23,,,,,,,,,,,,,
0.001,4919,,,,,,,,,,,,,,,,,
,4919,-127.7955322265625,-127.17627716064453,-619.2536010742188,23,,,,,,,,,,,,,
0.001,4939,,,,,,,,,,,,,,,,,
,4939,-191.22161865234375,-190.22463989257812,-996.978759765625,23,,,,,,,,,,,,,
0.001,4959,,,,,,,,,,,,,,,,,
,4959,-245.177978515625,-244.23049926757812,-947.4854736328125,23,,,,,,,,,,,,,
0.001,4979,,,,,,,,,,,,,,,,,
,4979,-227.11444091796875,-226.34674072265625,-767.703857421875,23,,,,,,,,,,,,,
,4991,,,,23,-6490.1025390625,-6465.68408203125,-24418.240234375,37.70232009887695,,,,,,,,,
0.001,4999,,,,,,,,,,,,,,,,,
,4999,0.19554829597473145,0.9910125732421875,-795.4642333984375,24,,,,,,,,,,,,,
0.001,5019,,,,,,,,,,,,,,,,,
,5019,-275.2404479980469,-274.33062744140625,-909.8226318359375,24,,,,,,,,,,,,,
0.001,5039,,,,,,,,,,,,,,,,,
,5039,-227.14149475097656,-226.373046875,-768.4434814453125,24,,,,,,,,,,,,,
0.001,5059,,,,,,,,,,,,,,,,,
,5059,-304.3746032714844,-303.355224609375,-1019.377685546875,24,,,,,,,,,,,,,
0.001,5079,,,,,,,,,,,,,,,,,
,5079,-183.56065368652344,-182.682373046875,-878.273681640625,24,,,,,,,,,,,,,
,5095,,,,24,-6415.4267578125,-6392.3525390625,-23074.140625,37.89885711669922,,,,,,,,,
0.001,5099,,,,,,,,,,,,,,,,,
,5099,-86.96278381347656,-86.2005386352539,-762.24609375,24,,,,,,,,,,,,,
0.001,5119,,,,,,,,,,,,,,,,,
,5119,-221.3564910888672,-220.463134765625,-893.363037109375,24,,,,,,,,,,,,,
0.001,5139,,,,,,,,,,,,,,,,,
,5139,-297.36907958984375,-296.38800048828125,-981.0904541015625,24,,,,,,,,,,,,,
0.001,5159,,,,,,,,,,,,,,,,,
,5159,-67.10028076171875,-66.60681915283203,-493.4596862792969,24,,,,,,,,,,,,,
0.001,5179,,,,,,,,,,,,,,,,,
,5179,-107.89762115478516,-107.17378234863281,-723.8406982421875,24,,,,,,,,,,,,,
0.001,5199,,,,,,,,,,,,,,,,,
,5199,-103.80833435058594,-103.22590637207031,-582.42431640625,24,,,,,,,,,,,,,
,5199,,,,24,-6474.4658203125,-6450.63525390625,-23830.890625,37.709232330322266,,,,,,,,,
0.001,5219,,,,,,,,,,,,,,,,,
,5219,-139.8074493408203,-139.17689514160156,-630.5556030273438,25,,,,,,,,,,,,,
0.001,5239,,,,,,,,,,,,,,,,,
,5239,-244.16322326660156,-243.34259033203125,-820.6337890625,25,,,,,,,,,,,,,
0.001,5259,,,,,,,,,,,,,,,,,
,5259,-105.90148162841797,-105.21916198730469,-682.3165283203125,25,,,,,,,,,,,,,
0.001,5279,,,,,,,,,,,,,,,,,
,5279,39.858726501464844,40.533172607421875,-674.44775390625,25,,,,,,,,,,,,,
0.001,5299,,,,,,,,,,,,,,,,,
,5299,-261.6856994628906,-260.9624938964844,-723.2025146484375,25,,,,,,,,,,,,,
,5303,,,,25,-6413.58349609375,-6390.48388671875,-23099.70703125,37.96369552612305,,,,,,,,,
0.001,5319,,,,,,,,,,,,,,,,,
,5319,-180.354248046875,-179.54054260253906,-813.7080688476562,25,,,,,,,,,,,,,
0.001,5339,,,,,,,,,,,,,,,,,
,5339,-362.6883239746094,-361.71905517578125,-969.254150390625,25,,,,,,,,,,,,,
0.001,5359,,,,,,,,,,,,,,,,,
,5359,-22.878339767456055,-22.33739471435547,-540.9449462890625,25,,,,,,,,,,,,,
0.001,5379,,,,,,,,,,,,,,,,,
,5379,-161.62271118164062,-160.7858123779297,-836.90283203125,25,,,,,,,,,,,,,
0.001,5399,,,,,,,,,,,,,,,,,
,5399,-259.26580810546875,-258.5497131347656,-716.1058959960938,25,,,,,,,,,,,,,
,5407,,,,25,-6494.529296875,-6470.45458984375,-24074.98046875,37.6983757019043,,,,,,,,,
0.001,5419,,,,,,,,,,,,,,,,,
,5419,-122.31481170654297,-121.61254119873047,-702.271728515625,26,,,,,,,,,,,,,
0.001,5439,,,,,,,,,,,,,,,,,
,5439,-311.18328857421875,-310.26580810546875,-917.4832763671875,26,,,,,,,,,,,,,
0.001,5459,,,,,,,,,,,,,,,,,
,5459,-104.39313507080078,-103.71392059326172,-679.2164306640625,26,,,,,,,,,,,,,
0.001,5479,,,,,,,,,,,,,,,,,
,5479,-94.69691467285156,-94.01210021972656,-684.8123168945312,26,,,,,,,,,,,,,
0.001,5499,,,,,,,,,,,,,,,,,
,5499,-253.66529846191406,-252.82699584960938,-838.2977905273438,26,,,,,,,,,,,,,
,5511,,,,26,-6428.30908203125,-6405.0546875,-23254.1484375,37.86402130126953,,,,,,,,,
0.001,5519,,,,,,,,,,,,,,,,,
,5519,-146.64784240722656,-145.89878845214844,-749.0499267578125,26,,,,,,,,,,,,,
0.001,5539,,,,,,,,,,,,,,,,,
,5539,-81.53764343261719,-80.82526397705078,-712.3825073242188,26,,,,,,,,,,,,,
0.001,5559,,,,,,,,,,,,,,,,,
,5559,-314.5595703125,-313.7547912597656,-804.7869873046875,26,,,,,,,,,,,,,
0.001,5579,,,,,,,,,,,,,,,,,
,5579,-259.6015930175781,-258.635498046875,-966.0810546875,26,,,,,,,,,,,,,
0.001,5599,,,,,,,,,,,,,,,,,
,5599,-214.4886474609375,-213.7091064453125,-779.548095703125,26,,,,,,,,,,,,,
,5615,,,,26,-6468.66650390625,-6444.82763671875,-23838.70703125,37.677574157714844,,,,,,,,,
0.001,5619,,,,,,,,,,,,,,,,,
,5619,-248.59689331054688,-247.79412841796875,-802.759765625,27,,,,,,,,,,,,,
0.001,5639,,,,,,,,,,,,,,,,,
,5639,-273.3968505859375,-272.58905029296875,-807.7996826171875,27,,,,,,,,,,,,,
0.001,5659,,,,,,,,,,,,,,,,,
,5659,-336.6402893066406,-335.731201171875,-909.0910034179688,27,,,,,,,,,,,,,
0.001,5679,,,,,,,,,,,,,,,,,
,5679,-178.9042510986328,-178.2249298095703,-679.31787109375,27,,,,,,,,,,,,,
0.001,5699,,,,,,,,,,,,,,,,,
,5699,-231.63262939453125,-230.65853881835938,-974.084716796875,27,,,,,,,,,,,,,
0.001,5719,,,,,,,,,,,,,,,,,
,5719,-132.9339141845703,-132.25201416015625,-681.9039916992188,27,,,,,,,,,,,,,
,5719,,,,27,-6443.5439453125,-6420.21044921875,-23332.80078125,37.934661865234375,,,,,,,,,
0.001,5739,,,,,,,,,,,,,,,,,
,5739,-53.13005447387695,-52.54263687133789,-587.4190673828125,27,,,,,,,,,,,,,
0.001,5759,,,,,,,,,,,,,,,,,
,5759,-222.2942657470703,-221.49295043945312,-801.3182373046875,27,,,,,,,,,,,,,
0.001,5779,,,,,,,,,,,,,,,,,
,5779,-279.66485595703125,-278.65118408203125,-1013.680908203125,27,,,,,,,,,,,,,
0.001,5799,,,,,,,,,,,,,,,,,
,5799,-166.92794799804688,-166.2674560546875,-660.491943359375,27,,,,,,,,,,,,,
0.001,5819,,,,,,,,,,,,,,,,,
,5819,-250.91030883789062,-250.00485229492188,-905.4619140625,27,,,,,,,,,,,,,
,5823,,,,27,-6496.76904296875,-6472.96484375,-23803.40234375,37.662052154541016,,,,,,,,,
0.001,5839,,,,,,,,,,,,,,,,,
,5839,-12.894808769226074,-12.231205940246582,-663.6024780273438,28,,,,,,,,,,,,,
0.001,5859,,,,,,,,,,,,,,,,,
,5859,-227.91012573242188,-227.06329345703125,-846.8299560546875,28,,,,,,,,,,,,,
0.001,5879,,,,,,,,,,,,,,,,,
,5879,-82.04438018798828,-81.40553283691406,-638.846435546875,28,,,,,,,,,,,,,
0.001,5899,,,,,,,,,,,,,,,,,
,5899,-239.75254821777344,-238.78463745117188,-967.908935546875,28,,,,,,,,,,,,,
0.001,5919,,,,,,,,,,,,,,,,,
,5919,-114.82624816894531,-114.05741882324219,-768.832275390625,28,,,,,,,,,,,,,
,5927,,,,28,-6440.955078125,-6417.845703125,-23108.7578125,37.930110931396484,,,,,,,,,
0.001,5939,,,,,,,,,,,,,,,,,
,5939,-21.32779312133789,-20.515579223632812,-812.213623046875,28,,,,,,,,,,,,,
0.001,5959,,,,,,,,,,,,,,,,,
,5959,-114.83556365966797,-114.17959594726562,-655.966552734375,28,,,,,,,,,,,,,
0.001,5979,,,,,,,,,,,,,,,,,
,5979,-188.06529235839844,-187.0596923828125,-1005.5985107421875,28,,,,,,,,,,,,,
0.001,5999,,,,,,,,,,,,,,,,,
,5999,-251.00607299804688,-250.03073120117188,-975.3426513671875,28,,,,,,,,,,,,,
0.001,6019,,,,,,,,,,,,,,,,,
,6019,-238.42926025390625,-237.64096069335938,-788.30712890625,28,,,,,,,,,,,,,
,6031,,,,28,-6499.93701171875,-6476.3935546875,-23543.654296875,37.76726531982422,,,,,,,,,
0.001,6039,,,,,,,,,,,,,,,,,
,6039,-38.485321044921875,-37.70488739013672,-780.435302734375,29,,,,,,,,,,,,,
0.001,6059,,,,,,,,,,,,,,,,,
,6059,-291.6772766113281,-290.78076171875,-896.5205078125,29,,,,,,,,,,,,,
0.001,6079,,,,,,,,,,,,,,,,,
,6079,-255.42425537109375,-254.64268493652344,-781.5678100585938,29,,,,,,,,,,,,,
0.001,6099,,,,,,,,,,,,,,,,,
,6099,-319.5380859375,-318.51226806640625,-1025.804931640625,29,,,,,,,,,,,,,
0.001,6119,,,,,,,,,,,,,,,,,
,6119,-173.9743194580078,-173.07138061523438,-902.93798828125,29,,,,,,,,,,,,,
,6135,,,,29,-6471.32861328125,-6448.013671875,-23315.056640625,37.84834671020508,,,,,,,,,
0.001,6139,,,,,,,,,,,,,,,,,
,6139,-58.89269256591797,-58.14614486694336,-746.5489501953125,29,,,,,,,,,,,,,
0.001,6159,,,,,,,,,,,,,,,,,
,6159,-201.24684143066406,-200.37046813964844,-876.3763427734375,29,,,,,,,,,,,,,
0.001,6179,,,,,,,,,,,,,,,,,
,6179,-287.4276123046875,-286.4624938964844,-965.1116333007812,29,,,,,,,,,,,,,
0.001,6199,,,,,,,,,,,,,,,,,
,6199,-63.79923629760742,-63.267547607421875,-531.688720703125,29,,,,,,,,,,,,,
0.001,6219,,,,,,,,,,,,,,,,,
,6219,-91.45755004882812,-90.76445007324219,-693.098876953125,29,,,,,,,,,,,,,
0.001,6239,,,,,,,,,,,,,,,,,
,6239,-99.0205078125,-98.42230224609375,-598.2078857421875,29,,,,,,,,,,,,,
,6239,,,,29,-6509.38330078125,-6485.5478515625,-23835.00390625,37.68373107910156,,,,,,,,,
0.001,6259,,,,,,,,,,,,,,,,,
,6259,-139.649658203125,-139.0363311767578,-613.3338012695312,30,,,,,,,,,,,,,
0.001,6279,,,,,,,,,,,,,,,,,
,6279,-234.4296875,-233.59771728515625,-831.9635009765625,30,,,,,,,,,,,,,
0.001,6299,,,,,,,,,,,,,,,,,
,6299,-95.00288391113281,-94.3324203491211,-670.4630126953125,30,,,,,,,,,,,,,
0.001,6319,,,,,,,,,,,,,,,,,
,6319,11.790919303894043,12.44998550415039,-659.0665283203125,30,,,,,,,,,,,,,
0.001,6339,,,,,,,,,,,,,,,,,
,6339,-241.55213928222656,-240.8532257080078,-698.9083251953125,30,,,,,,,,,,,,,
,6343,,,,30,-6453.560546875,-6430.3408203125,-23219.34765625,37.91727066040039,,,,,,,,,
0.001,6359,,,,,,,,,,,,,,,,,
,6359,-184.63218688964844,-183.8134307861328,-818.754638671875,30,,,,,,,,,,,,,
0.001,6379,,,,,,,,,,,,,,,,,
,6379,-368.3337097167969,-367.3721923828125,-961.5299072265625,30,,,,,,,,,,,,,
0.001,6399,,,,,,,,,,,,,,,,,
,6399,-28.112781524658203,-27.55786895751953,-554.9130859375,30,,,,,,,,,,,,,
0.001,6419,,,,,,,,,,,,,,,,,
,6419,-165.51344299316406,-164.67120361328125,-842.2347412109375,30,,,,,,,,,,,,,
0.001,6439,,,,,,,,,,,,,,,,,
,6439,-245.07325744628906,-244.35255432128906,-720.7063598632812,30,,,,,,,,,,,,,
,6447,,,,30,-6517.185546875,-6493.40869140625,-23776.634765625,37.70832443237305,,,,,,,,,
0.001,6459,,,,,,,,,,,,,,,,,
,6459,-151.28347778320312,-150.5508575439453,-732.613525390625,31,,,,,,,,,,,,,
0.001,6479,,,,,,,,,,,,,,,,,
,6479,-288.7510070800781,-287.849365234375,-901.6328125,31,,,,,,,,,,,,,
0.001,6499,,,,,,,,,,,,,,,,,
,6499,-106.89204406738281,-106.21183776855469,-680.20751953125,31,,,,,,,,,,,,,
0.001,6519,,,,,,,,,,,,,,,,,
,6519,-98.5074234008789,-97.83180236816406,-675.6246337890625,31,,,,,,,,,,,,,
0.001,6539,,,,,,,,,,,,,,,,,
,6539,-246.03428649902344,-245.18756103515625,-846.7218017578125,31,,,,,,,,,,,,,
,6551,,,,31,-6426.109375,-6403.1142578125,-22994.59375,37.92529296875,,,,,,,,,
0.001,6559,,,,,,,,,,,,,,,,,
,6559,-161.92144775390625,-161.19424438476562,-727.2044067382812,31,,,,,,,,,,,,,
0.001,6579,,,,,,,,,,,,,,,,,
,6579,-53.63532257080078,-52.95437240600586,-680.94873046875,31,,,,,,,,,,,,,
0.001,6599,,,,,,,,,,,,,,,,,
,6599,-308.3468322753906,-307.5315246582031,-815.3212280273438,31,,,,,,,,,,,,,
0.001,6619,,,,,,,,,,,,,,,,,
,6619,-260.0417785644531,-259.07061767578125,-971.1614379882812,31,,,,,,,,,,,,,
0.001,6639,,,,,,,,,,,,,,,,,
,6639,-190.07041931152344,-189.29290771484375,-777.5059814453125,31,,,,,,,,,,,,,
,6655,,,,31,-6537.4716796875,-6513.62158203125,-23850.22265625,37.71913528442383,,,,,,,,,
0.001,6659,,,,,,,,,,,,,,,,,
,6659,-269.0406188964844,-268.25811767578125,-782.5123291015625,32,,,,,,,,,,,,,
0.001,6679,,,,,,,,,,,,,,,,,
,6679,-283.6368408203125,-282.8277893066406,-809.0526123046875,32,,,,,,,,,,,,,
0.001,6699,,,,,,,,,,,,,,,,,
,6699,-321.557373046875,-320.653564453125,-903.8172607421875,32,,,,,,,,,,,,,
0.001,6719,,,,,,,,,,,,,,,,,
,6719,-158.18881225585938,-157.49252319335938,-696.2965087890625,32,,,,,,,,,,,,,
0.001,6739,,,,,,,,,,,,,,,,,
,6739,-193.74803161621094,-192.75253295898438,-995.4911499023438,32,,,,,,,,,,,,,
0.001,6759,,,,,,,,,,,,,,,,,
,6759,-131.3675994873047,-130.70037841796875,-667.2186279296875,32,,,,,,,,,,,,,
,6759,,,,32,-6486.13134765625,-6462.9384765625,-23192.93359375,37.78396987915039,,,,,,,,,
0.001,6779,,,,,,,,,,,,,,,,,
,6779,-56.23481369018555,-55.64167022705078,-593.1423950195312,32,,,,,,,,,,,,,
0.001,6799,,,,,,,,,,,,,,,,,
,6799,-195.71444702148438,-194.9326171875,-781.8250732421875,32,,,,,,,,,,,,,
0.001,6819,,,,,,,,,,,,,,,,,
,6819,-281.6549987792969,-280.63494873046875,-1020.0557861328125,32,,,,,,,,,,,,,
0.001,6839,,,,,,,,,,,,,,,,,
,6839,-181.08558654785156,-180.4310302734375,-654.55517578125,32,,,,,,,,,,,,,
0.001,6859,,,,,,,,,,,,,,,,,
,6859,-236.74327087402344,-235.83395385742188,-909.312744140625,32,,,,,,,,,,,,,
,6863,,,,32,-6510.650390625,-6487.05615234375,-23594.546875,37.67584228515625,,,,,,,,,
0.001,6879,,,,,,,,,,,,,,,,,
