lr-Adam,step,training_loss,pred_loss,update_loss,epoch,val_loss,val_loss_pred,val_loss_update,val_rmse,test_loss,test_rmse,test_var_pit,test_crps,test_ignorance,test_int_score,int_coverage,int_med_width,int_av_width
,1639,-177.1508026123047,-176.1016845703125,-1049.12158203125,7,,,,,,,,,,,,,
0.01,1659,,,,,,,,,,,,,,,,,
,1659,-235.33224487304688,-233.9186553955078,-1413.584716796875,7,,,,,,,,,,,,,
,1663,,,,7,-6393.10009765625,-6354.1650390625,-38934.33984375,38.439517974853516,,,,,,,,,
0.01,1679,,,,,,,,,,,,,,,,,
,1679,-26.240402221679688,-25.0487003326416,-1191.7027587890625,8,,,,,,,,,,,,,
0.01,1699,,,,,,,,,,,,,,,,,
,1699,-245.1529083251953,-243.86517333984375,-1287.7294921875,8,,,,,,,,,,,,,
0.01,1719,,,,,,,,,,,,,,,,,
,1719,-75.31233215332031,-74.18688201904297,-1125.44873046875,8,,,,,,,,,,,,,
0.01,1739,,,,,,,,,,,,,,,,,
,1739,-249.971435546875,-248.46255493164062,-1508.882568359375,8,,,,,,,,,,,,,
0.01,1759,,,,,,,,,,,,,,,,,
,1759,-111.46150207519531,-110.06299591064453,-1398.50244140625,8,,,,,,,,,,,,,
,1767,,,,8,-7349.0908203125,-7307.1044921875,-41986.4921875,37.226444244384766,,,,,,,,,
0.01,1779,,,,,,,,,,,,,,,,,
,1779,-43.20393371582031,-41.95253372192383,-1251.4005126953125,8,,,,,,,,,,,,,
0.01,1799,,,,,,,,,,,,,,,,,
,1799,-150.48886108398438,-149.46214294433594,-1026.72314453125,8,,,,,,,,,,,,,
0.01,1819,,,,,,,,,,,,,,,,,
,1819,-211.59481811523438,-210.135009765625,-1459.808349609375,8,,,,,,,,,,,,,
0.01,1839,,,,,,,,,,,,,,,,,
,1839,-286.07568359375,-284.60003662109375,-1475.655517578125,8,,,,,,,,,,,,,
0.01,1859,,,,,,,,,,,,,,,,,
,1859,-234.6477508544922,-233.43426513671875,-1213.487060546875,8,,,,,,,,,,,,,
,1871,,,,8,-6582.96728515625,-6543.1875,-39780.0,38.02452850341797,,,,,,,,,
0.01,1879,,,,,,,,,,,,,,,,,
,1879,-63.022621154785156,-61.68528747558594,-1337.33349609375,9,,,,,,,,,,,,,
0.01,1899,,,,,,,,,,,,,,,,,
,1899,-320.32415771484375,-318.9541320800781,-1370.0123291015625,9,,,,,,,,,,,,,
0.01,1919,,,,,,,,,,,,,,,,,
,1919,-258.27880859375,-256.87310791015625,-1405.7149658203125,9,,,,,,,,,,,,,
0.01,1939,,,,,,,,,,,,,,,,,
,1939,-338.9317932128906,-337.33074951171875,-1601.03076171875,9,,,,,,,,,,,,,
0.01,1959,,,,,,,,,,,,,,,,,
,1959,-219.8316650390625,-218.45867919921875,-1372.9871826171875,9,,,,,,,,,,,,,
,1975,,,,9,-6925.11572265625,-6884.564453125,-40551.37109375,37.7139892578125,,,,,,,,,
0.01,1979,,,,,,,,,,,,,,,,,
,1979,-68.24774932861328,-66.95198059082031,-1295.7677001953125,9,,,,,,,,,,,,,
0.01,1999,,,,,,,,,,,,,,,,,
,1999,-251.5416717529297,-250.3201904296875,-1221.4744873046875,9,,,,,,,,,,,,,
0.01,2019,,,,,,,,,,,,,,,,,
,2019,-271.47637939453125,-269.9607849121094,-1515.58642578125,9,,,,,,,,,,,,,
0.01,2039,,,,,,,,,,,,,,,,,
,2039,-107.5931167602539,-106.81336975097656,-779.7481689453125,9,,,,,,,,,,,,,
0.01,2059,,,,,,,,,,,,,,,,,
,2059,-87.40936279296875,-86.18964385986328,-1219.721923828125,9,,,,,,,,,,,,,
0.01,2079,,,,,,,,,,,,,,,,,
,2079,-105.78279876708984,-104.86357116699219,-919.2273559570312,9,,,,,,,,,,,,,
,2079,,,,9,-6054.89111328125,-6018.06787109375,-36823.89453125,38.52388000488281,,,,,,,,,
0.01,2099,,,,,,,,,,,,,,,,,
,2099,-97.16787719726562,-96.06475830078125,-1103.1180419921875,10,,,,,,,,,,,,,
0.01,2119,,,,,,,,,,,,,,,,,
,2119,-267.13787841796875,-265.78302001953125,-1354.86962890625,10,,,,,,,,,,,,,
0.01,2139,,,,,,,,,,,,,,,,,
,2139,-98.27592468261719,-97.12680053710938,-1149.124755859375,10,,,,,,,,,,,,,
0.01,2159,,,,,,,,,,,,,,,,,
,2159,-14.155037879943848,-12.929855346679688,-1225.182373046875,10,,,,,,,,,,,,,
0.01,2179,,,,,,,,,,,,,,,,,
,2179,-290.96484375,-289.76373291015625,-1201.107177734375,10,,,,,,,,,,,,,
,2183,,,,10,-7172.55224609375,-7130.27294921875,-42278.9453125,37.37696075439453,,,,,,,,,
0.01,2199,,,,,,,,,,,,,,,,,
,2199,-211.59457397460938,-210.0906219482422,-1503.9503173828125,10,,,,,,,,,,,,,
0.01,2219,,,,,,,,,,,,,,,,,
,2219,-396.5850830078125,-395.133544921875,-1451.527099609375,10,,,,,,,,,,,,,
0.01,2239,,,,,,,,,,,,,,,,,
,2239,1.9991326332092285,2.8759613037109375,-876.82861328125,10,,,,,,,,,,,,,
0.01,2259,,,,,,,,,,,,,,,,,
,2259,-211.46871948242188,-210.0909423828125,-1377.7718505859375,10,,,,,,,,,,,,,
0.01,2279,,,,,,,,,,,,,,,,,
,2279,-256.8277893066406,-255.68775939941406,-1140.0411376953125,10,,,,,,,,,,,,,
,2287,,,,10,-6949.21044921875,-6909.6083984375,-39601.88671875,37.58335494995117,,,,,,,,,
0.01,2299,,,,,,,,,,,,,,,,,
,2299,-178.5718536376953,-177.32009887695312,-1251.747314453125,11,,,,,,,,,,,,,
0.01,2319,,,,,,,,,,,,,,,,,
,2319,-284.7877197265625,-283.2808532714844,-1506.86865234375,11,,,,,,,,,,,,,
0.01,2339,,,,,,,,,,,,,,,,,
,2339,-160.6033935546875,-159.3719482421875,-1231.43994140625,11,,,,,,,,,,,,,
0.01,2359,,,,,,,,,,,,,,,,,
,2359,-111.20540618896484,-110.06272888183594,-1142.6798095703125,11,,,,,,,,,,,,,
0.01,2379,,,,,,,,,,,,,,,,,
,2379,-262.3265075683594,-260.954833984375,-1371.6829833984375,11,,,,,,,,,,,,,
,2391,,,,11,-7211.8984375,-7169.6904296875,-42207.3515625,37.734588623046875,,,,,,,,,
0.01,2399,,,,,,,,,,,,,,,,,
,2399,-172.51214599609375,-171.27700805664062,-1235.1397705078125,11,,,,,,,,,,,,,
0.01,2419,,,,,,,,,,,,,,,,,
,2419,-75.17352294921875,-73.94309997558594,-1230.4263916015625,11,,,,,,,,,,,,,
0.01,2439,,,,,,,,,,,,,,,,,
,2439,-332.1768798828125,-330.96380615234375,-1213.07666015625,11,,,,,,,,,,,,,
0.01,2459,,,,,,,,,,,,,,,,,
,2459,-324.2688903808594,-322.7294921875,-1539.404296875,11,,,,,,,,,,,,,
0.01,2479,,,,,,,,,,,,,,,,,
,2479,-200.18112182617188,-199.00009155273438,-1181.024169921875,11,,,,,,,,,,,,,
,2495,,,,11,-6456.1845703125,-6418.18017578125,-38004.4296875,38.068603515625,,,,,,,,,
0.01,2499,,,,,,,,,,,,,,,,,
,2499,-253.14173889160156,-251.88075256347656,-1260.979736328125,12,,,,,,,,,,,,,
0.01,2519,,,,,,,,,,,,,,,,,
,2519,-277.2312316894531,-276.019775390625,-1211.4462890625,12,,,,,,,,,,,,,
0.01,2539,,,,,,,,,,,,,,,,,
,2539,-390.2680358886719,-388.753662109375,-1514.385498046875,12,,,,,,,,,,,,,
0.01,2559,,,,,,,,,,,,,,,,,
,2559,-179.46006774902344,-178.24356079101562,-1216.513427734375,12,,,,,,,,,,,,,
0.01,2579,,,,,,,,,,,,,,,,,
,2579,-228.3996124267578,-226.7130126953125,-1686.6036376953125,12,,,,,,,,,,,,,
0.01,2599,,,,,,,,,,,,,,,,,
,2599,-161.67562866210938,-160.4107666015625,-1264.8643798828125,12,,,,,,,,,,,,,
,2599,,,,12,-7550.24951171875,-7507.3603515625,-42888.8671875,37.3222770690918,,,,,,,,,
0.01,2619,,,,,,,,,,,,,,,,,
,2619,-40.22852325439453,-39.137794494628906,-1090.728515625,12,,,,,,,,,,,,,
0.01,2639,,,,,,,,,,,,,,,,,
,2639,-184.70379638671875,-183.45912170410156,-1244.6722412109375,12,,,,,,,,,,,,,
0.01,2659,,,,,,,,,,,,,,,,,
,2659,-275.5105285644531,-273.98895263671875,-1521.56103515625,12,,,,,,,,,,,,,
0.01,2679,,,,,,,,,,,,,,,,,
,2679,-188.8080596923828,-187.73629760742188,-1071.75830078125,12,,,,,,,,,,,,,
0.01,2699,,,,,,,,,,,,,,,,,
,2699,-264.43377685546875,-262.93450927734375,-1499.2545166015625,12,,,,,,,,,,,,,
,2703,,,,12,-6511.03125,-6471.8857421875,-39145.5234375,38.15403747558594,,,,,,,,,
0.001,2719,,,,,,,,,,,,,,,,,
,2719,-40.51060104370117,-39.29921340942383,-1211.387939453125,13,,,,,,,,,,,,,
0.001,2739,,,,,,,,,,,,,,,,,
,2739,-294.2637023925781,-292.8764343261719,-1387.2802734375,13,,,,,,,,,,,,,
0.001,2759,,,,,,,,,,,,,,,,,
,2759,-117.51871490478516,-116.33209228515625,-1186.6217041015625,13,,,,,,,,,,,,,
0.001,2779,,,,,,,,,,,,,,,,,
,2779,-300.0552062988281,-298.40948486328125,-1645.7098388671875,13,,,,,,,,,,,,,
0.001,2799,,,,,,,,,,,,,,,,,
,2799,-180.44732666015625,-178.99468994140625,-1452.63818359375,13,,,,,,,,,,,,,
,2807,,,,13,-7787.68017578125,-7744.6171875,-43063.74609375,37.117252349853516,,,,,,,,,
0.001,2819,,,,,,,,,,,,,,,,,
,2819,-81.91987609863281,-80.51477813720703,-1405.09423828125,13,,,,,,,,,,,,,
0.001,2839,,,,,,,,,,,,,,,,,
,2839,-185.5426788330078,-184.42974853515625,-1112.934814453125,13,,,,,,,,,,,,,
0.001,2859,,,,,,,,,,,,,,,,,
,2859,-274.4605407714844,-272.84832763671875,-1612.204833984375,13,,,,,,,,,,,,,
0.001,2879,,,,,,,,,,,,,,,,,
,2879,-278.1966247558594,-276.61700439453125,-1579.6328125,13,,,,,,,,,,,,,
0.001,2899,,,,,,,,,,,,,,,,,
,2899,-270.96563720703125,-269.6519775390625,-1313.656982421875,13,,,,,,,,,,,,,
,2911,,,,13,-7796.0693359375,-7755.205078125,-40865.03515625,37.16426467895508,,,,,,,,,
0.001,2919,,,,,,,,,,,,,,,,,
,2919,-74.63957214355469,-73.24242401123047,-1397.147216796875,14,,,,,,,,,,,,,
0.001,2939,,,,,,,,,,,,,,,,,
,2939,-318.61395263671875,-317.0606384277344,-1553.3193359375,14,,,,,,,,,,,,,
0.001,2959,,,,,,,,,,,,,,,,,
,2959,-303.95074462890625,-302.49896240234375,-1451.775390625,14,,,,,,,,,,,,,
0.001,2979,,,,,,,,,,,,,,,,,
,2979,-368.9877014160156,-367.2438049316406,-1743.8857421875,14,,,,,,,,,,,,,
0.001,2999,,,,,,,,,,,,,,,,,
,2999,-261.34844970703125,-259.8305969238281,-1517.865478515625,14,,,,,,,,,,,,,
,3015,,,,14,-7883.96826171875,-7841.076171875,-42891.57421875,37.11135482788086,,,,,,,,,
0.001,3019,,,,,,,,,,,,,,,,,
,3019,-106.4221420288086,-105.03761291503906,-1384.5306396484375,14,,,,,,,,,,,,,
0.001,3039,,,,,,,,,,,,,,,,,
,3039,-283.4691162109375,-281.946044921875,-1523.0718994140625,14,,,,,,,,,,,,,
0.001,3059,,,,,,,,,,,,,,,,,
,3059,-294.774658203125,-293.13299560546875,-1641.647216796875,14,,,,,,,,,,,,,
0.001,3079,,,,,,,,,,,,,,,,,
,3079,-132.63255310058594,-131.69070434570312,-941.850830078125,14,,,,,,,,,,,,,
0.001,3099,,,,,,,,,,,,,,,,,
,3099,-121.58070373535156,-120.23469543457031,-1346.0086669921875,14,,,,,,,,,,,,,
0.001,3119,,,,,,,,,,,,,,,,,
,3119,-118.4016342163086,-117.41204833984375,-989.5867919921875,14,,,,,,,,,,,,,
,3119,,,,14,-7822.25390625,-7781.36865234375,-40884.6640625,37.14883041381836,,,,,,,,,
0.001,3139,,,,,,,,,,,,,,,,,
,3139,-167.04876708984375,-165.89273071289062,-1156.03271484375,15,,,,,,,,,,,,,
0.001,3159,,,,,,,,,,,,,,,,,
,3159,-303.5939025878906,-302.2649230957031,-1328.991455078125,15,,,,,,,,,,,,,
0.001,3179,,,,,,,,,,,,,,,,,
,3179,-154.3284912109375,-153.03134155273438,-1297.146240234375,15,,,,,,,,,,,,,
0.001,3199,,,,,,,,,,,,,,,,,
,3199,-23.06134796142578,-21.79681396484375,-1264.5340576171875,15,,,,,,,,,,,,,
0.001,3219,,,,,,,,,,,,,,,,,
,3219,-263.519287109375,-262.29150390625,-1227.796630859375,15,,,,,,,,,,,,,
,3223,,,,15,-7887.23095703125,-7844.7890625,-42441.9140625,37.07109069824219,,,,,,,,,
0.001,3239,,,,,,,,,,,,,,,,,
,3239,-257.3962097167969,-255.855712890625,-1540.48388671875,15,,,,,,,,,,,,,
0.001,3259,,,,,,,,,,,,,,,,,
,3259,-388.62457275390625,-387.10009765625,-1524.4681396484375,15,,,,,,,,,,,,,
0.001,3279,,,,,,,,,,,,,,,,,
,3279,-13.80245304107666,-12.724464416503906,-1077.9881591796875,15,,,,,,,,,,,,,
0.001,3299,,,,,,,,,,,,,,,,,
,3299,-225.3611297607422,-223.88409423828125,-1477.029296875,15,,,,,,,,,,,,,
0.001,3319,,,,,,,,,,,,,,,,,
,3319,-277.09844970703125,-275.893310546875,-1205.13818359375,15,,,,,,,,,,,,,
,3327,,,,15,-7860.07763671875,-7819.27880859375,-40798.76171875,37.173492431640625,,,,,,,,,
0.001,3339,,,,,,,,,,,,,,,,,
,3339,-231.2498321533203,-229.99798583984375,-1251.8507080078125,16,,,,,,,,,,,,,
0.001,3359,,,,,,,,,,,,,,,,,
,3359,-339.19512939453125,-337.619140625,-1576.003173828125,16,,,,,,,,,,,,,
0.001,3379,,,,,,,,,,,,,,,,,
,3379,-173.83934020996094,-172.52108764648438,-1318.2559814453125,16,,,,,,,,,,,,,
0.001,3399,,,,,,,,,,,,,,,,,
,3399,-127.39796447753906,-126.14031982421875,-1257.6456298828125,16,,,,,,,,,,,,,
0.001,3419,,,,,,,,,,,,,,,,,
,3419,-309.6571960449219,-308.16937255859375,-1487.837890625,16,,,,,,,,,,,,,
,3431,,,,16,-7903.41064453125,-7860.107421875,-43303.82421875,37.05941390991211,,,,,,,,,
0.001,3439,,,,,,,,,,,,,,,,,
,3439,-209.51614379882812,-208.12001037597656,-1396.138427734375,16,,,,,,,,,,,,,
0.001,3459,,,,,,,,,,,,,,,,,
,3459,-114.67008972167969,-113.3968276977539,-1273.260986328125,16,,,,,,,,,,,,,
0.001,3479,,,,,,,,,,,,,,,,,
,3479,-351.427734375,-350.0556640625,-1372.06201171875,16,,,,,,,,,,,,,
0.001,3499,,,,,,,,,,,,,,,,,
